sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
0,Male,White,gender=Male,<=50K,"{""age"": ""22"", ""workclass"": ""Private"", ""education"": ""10th"", ""educational-num"": ""6"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""30"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": 0.9869258098942282}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": 0.9625357674873453}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": 0.9738516197884565}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": 0.9250715349746907}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": -1.127865661397936}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": -0.4803701550260806}}"
1262,Female,White,gender=Female,<=50K,"{""age"": ""58"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8171615091705476, ""p_observed"": 0.9085807545852738, ""prior_probability"": 0.3531869020347662, ""score"": 0.9085807545852738}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5144845362736291, ""p_observed"": 0.7572422681368145, ""prior_probability"": 0.6468130979652338, ""score"": 0.7572422681368145}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8171615091705476, ""p_observed"": 0.9085807545852738, ""prior_probability"": 0.3531869020347662, ""score"": 0.8171615091705476}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5144845362736291, ""p_observed"": 0.7572422681368145, ""prior_probability"": 0.6468130979652338, ""score"": 0.5144845362736291}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8171615091705476, ""p_observed"": 0.9085807545852738, ""prior_probability"": 0.3531869020347662, ""score"": -1.2325009091973564}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5144845362736291, ""p_observed"": 0.7572422681368145, ""prior_probability"": 0.6468130979652338, ""score"": -0.9918419802277827}}"
1263,Male,White,gender=Male,<=50K,"{""age"": ""37"", ""workclass"": ""Self-emp-not-inc"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""75"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Self-emp-not-inc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7677802308521888, ""p_observed"": 0.8838901154260943, ""prior_probability"": 0.3531869020347662, ""score"": 0.8838901154260943}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5174287239293655, ""p_observed"": 0.7587143619646829, ""prior_probability"": 0.6468130979652338, ""score"": 0.7587143619646829}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7677802308521888, ""p_observed"": 0.8838901154260943, ""prior_probability"": 0.3531869020347662, ""score"": 0.7677802308521888}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5174287239293655, ""p_observed"": 0.7587143619646829, ""prior_probability"": 0.6468130979652338, ""score"": 0.5174287239293655}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7677802308521888, ""p_observed"": 0.8838901154260943, ""prior_probability"": 0.3531869020347662, ""score"": -1.2876029504217046}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5174287239293655, ""p_observed"": 0.7587143619646829, ""prior_probability"": 0.6468130979652338, ""score"": -0.987957715305288}}"
1264,Female,White,gender=Female,<=50K,"{""age"": ""54"", ""workclass"": ""Local-gov"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Local-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7934892336323153, ""p_observed"": 0.8967446168161575, ""prior_probability"": 0.3531869020347662, ""score"": 0.8967446168161575}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5271888411540463, ""p_observed"": 0.7635944205770231, ""prior_probability"": 0.6468130979652338, ""score"": 0.7635944205770231}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7934892336323153, ""p_observed"": 0.8967446168161575, ""prior_probability"": 0.3531869020347662, ""score"": 0.7934892336323153}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5271888411540463, ""p_observed"": 0.7635944205770231, ""prior_probability"": 0.6468130979652338, ""score"": 0.5271888411540463}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7934892336323153, ""p_observed"": 0.8967446168161575, ""prior_probability"": 0.3531869020347662, ""score"": -1.258726225807963}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5271888411540463, ""p_observed"": 0.7635944205770231, ""prior_probability"": 0.6468130979652338, ""score"": -0.9751348888589718}}"
1265,Male,White,gender=Male,>50K,"{""age"": ""30"", ""workclass"": ""Local-gov"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | HS-grad | Local-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.8533046321769601, ""p_observed"": 0.07334768391151987, ""prior_probability"": 0.129565816678153, ""score"": 0.07334768391151987}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.6851050466890498, ""p_observed"": 0.15744747665547512, ""prior_probability"": 0.870434183321847, ""score"": 0.15744747665547512}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.8533046321769601, ""p_observed"": 0.07334768391151987, ""prior_probability"": 0.129565816678153, ""score"": -0.8533046321769601}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.6851050466890498, ""p_observed"": 0.15744747665547512, ""prior_probability"": 0.870434183321847, ""score"": -0.6851050466890498}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.8533046321769601, ""p_observed"": 0.07334768391151987, ""prior_probability"": 0.129565816678153, ""score"": -7.268654991534386}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.6851050466890498, ""p_observed"": 0.15744747665547512, ""prior_probability"": 0.870434183321847, ""score"": -3.8360898463063493}}"
1266,Male,White,gender=Male,<=50K,"{""age"": ""24"", ""workclass"": ""Private"", ""education"": ""Masters"", ""educational-num"": ""14"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""25"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Masters | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7337647101616962, ""p_observed"": 0.8668823550808483, ""prior_probability"": 0.4722222222222222, ""score"": 0.8668823550808483}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6667117810248077, ""p_observed"": 0.8333558905124038, ""prior_probability"": 0.5277777777777778, ""score"": 0.8333558905124038}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7337647101616962, ""p_observed"": 0.8668823550808483, ""prior_probability"": 0.4722222222222222, ""score"": 0.7337647101616962}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6667117810248077, ""p_observed"": 0.8333558905124038, ""prior_probability"": 0.5277777777777778, ""score"": 0.6667117810248077}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7337647101616962, ""p_observed"": 0.8668823550808483, ""prior_probability"": 0.4722222222222222, ""score"": -1.0360096011135986}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.6667117810248077, ""p_observed"": 0.8333558905124038, ""prior_probability"": 0.5277777777777778, ""score"": -1.0036689363805065}}"
1267,Female,White,gender=Female,>50K,"{""age"": ""32"", ""workclass"": ""Private"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""50"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Bachelors | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.3503079843517507, ""p_observed"": 0.32484600782412465, ""prior_probability"": 0.15218508997429306, ""score"": 0.32484600782412465}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.07113671496761964, ""p_observed"": 0.5355683574838098, ""prior_probability"": 0.847814910025707, ""score"": 0.5355683574838098}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.3503079843517507, ""p_observed"": 0.32484600782412465, ""prior_probability"": 0.15218508997429306, ""score"": -0.3503079843517507}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.07113671496761964, ""p_observed"": 0.5355683574838098, ""prior_probability"": 0.847814910025707, ""score"": 0.07113671496761964}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.3503079843517507, ""p_observed"": 0.32484600782412465, ""prior_probability"": 0.15218508997429306, ""score"": -4.131465863770824}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.07113671496761964, ""p_observed"": 0.5355683574838098, ""prior_probability"": 0.847814910025707, ""score"": -1.4139464245809363}}"
1268,Male,Black,gender=Male,<=50K,"{""age"": ""33"", ""workclass"": ""State-gov"", ""education"": ""Masters"", ""educational-num"": ""14"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Masters | State-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5664996431969849, ""p_observed"": 0.7832498215984923, ""prior_probability"": 0.4722222222222222, ""score"": 0.7832498215984923}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.2592001908622731, ""p_observed"": 0.6296000954311365, ""prior_probability"": 0.5277777777777778, ""score"": 0.6296000954311365}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5664996431969849, ""p_observed"": 0.7832498215984923, ""prior_probability"": 0.4722222222222222, ""score"": 0.5664996431969849}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.2592001908622731, ""p_observed"": 0.6296000954311365, ""prior_probability"": 0.5277777777777778, ""score"": 0.2592001908622731}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.5664996431969849, ""p_observed"": 0.7832498215984923, ""prior_probability"": 0.4722222222222222, ""score"": -1.2389127482412907}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.2592001908622731, ""p_observed"": 0.6296000954311365, ""prior_probability"": 0.5277777777777778, ""score"": -1.5644208198991156}}"
1269,Male,White,gender=Male,<=50K,"{""age"": ""21"", ""workclass"": ""Self-emp-not-inc"", ""education"": ""7th-8th"", ""educational-num"": ""4"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 7th-8th | Self-emp-not-inc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9479105584720429, ""p_observed"": 0.9739552792360213, ""prior_probability"": 0.2653061224489796, ""score"": 0.9739552792360213}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8723284086260243, ""p_observed"": 0.9361642043130122, ""prior_probability"": 0.7346938775510204, ""score"": 0.9361642043130122}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9479105584720429, ""p_observed"": 0.9739552792360213, ""prior_probability"": 0.2653061224489796, ""score"": 0.9479105584720429}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8723284086260243, ""p_observed"": 0.9361642043130122, ""prior_probability"": 0.7346938775510204, ""score"": 0.8723284086260243}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9479105584720429, ""p_observed"": 0.9739552792360213, ""prior_probability"": 0.2653061224489796, ""score"": -1.3796507225206485}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8723284086260243, ""p_observed"": 0.9361642043130122, ""prior_probability"": 0.7346938775510204, ""score"": -0.44023013151968693}}"
1270,Male,White,gender=Male,>50K,"{""age"": ""50"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""65"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7554958762269604, ""p_observed"": 0.12225206188651963, ""prior_probability"": 0.129565816678153, ""score"": 0.12225206188651963}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.43874861945848964, ""p_observed"": 0.2806256902707551, ""prior_probability"": 0.870434183321847, ""score"": 0.2806256902707551}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7554958762269604, ""p_observed"": 0.12225206188651963, ""prior_probability"": 0.129565816678153, ""score"": -0.7554958762269604}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.43874861945848964, ""p_observed"": 0.2806256902707551, ""prior_probability"": 0.870434183321847, ""score"": -0.43874861945848964}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.7554958762269604, ""p_observed"": 0.12225206188651963, ""prior_probability"": 0.129565816678153, ""score"": -6.246906859298214}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.43874861945848964, ""p_observed"": 0.2806256902707551, ""prior_probability"": 0.870434183321847, ""score"": -2.680230251986671}}"
1271,Female,White,gender=Female,>50K,"{""age"": ""55"", ""workclass"": ""Private"", ""education"": ""Masters"", ""educational-num"": ""14"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Masters | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.40207578534619964, ""p_observed"": 0.29896210732690015, ""prior_probability"": 0.18875, ""score"": 0.29896210732690015}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.19949444869291316, ""p_observed"": 0.5997472243464566, ""prior_probability"": 0.81125, ""score"": 0.5997472243464566}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.40207578534619964, ""p_observed"": 0.29896210732690015, ""prior_probability"": 0.18875, ""score"": -0.40207578534619964}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.19949444869291316, ""p_observed"": 0.5997472243464566, ""prior_probability"": 0.81125, ""score"": 0.19949444869291316}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.40207578534619964, ""p_observed"": 0.29896210732690015, ""prior_probability"": 0.18875, ""score"": -4.082208780794416}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.19949444869291316, ""p_observed"": 0.5997472243464566, ""prior_probability"": 0.81125, ""score"": -1.2316730215450815}}"
1272,Male,White,gender=Male,<=50K,"{""age"": ""33"", ""workclass"": ""Self-emp-not-inc"", ""education"": ""Assoc-voc"", ""educational-num"": ""11"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""65"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Assoc-voc | Self-emp-not-inc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5995929092196179, ""p_observed"": 0.799796454609809, ""prior_probability"": 0.40348837209302324, ""score"": 0.799796454609809}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4670103595088483, ""p_observed"": 0.7335051797544241, ""prior_probability"": 0.5965116279069768, ""score"": 0.7335051797544241}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5995929092196179, ""p_observed"": 0.799796454609809, ""prior_probability"": 0.40348837209302324, ""score"": 0.5995929092196179}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4670103595088483, ""p_observed"": 0.7335051797544241, ""prior_probability"": 0.5965116279069768, ""score"": 0.4670103595088483}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.5995929092196179, ""p_observed"": 0.799796454609809, ""prior_probability"": 0.40348837209302324, ""score"": -1.3544036401510833}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.4670103595088483, ""p_observed"": 0.7335051797544241, ""prior_probability"": 0.5965116279069768, ""score"": -1.1364977835317398}}"
1273,Female,White,gender=Female,<=50K,"{""age"": ""23"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""20"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9538428899458744, ""p_observed"": 0.9769214449729372, ""prior_probability"": 0.44275132275132273, ""score"": 0.9769214449729372}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.897008828271345, ""p_observed"": 0.9485044141356724, ""prior_probability"": 0.5572486772486772, ""score"": 0.9485044141356724}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9538428899458744, ""p_observed"": 0.9769214449729372, ""prior_probability"": 0.44275132275132273, ""score"": 0.9538428899458744}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.897008828271345, ""p_observed"": 0.9485044141356724, ""prior_probability"": 0.5572486772486772, ""score"": 0.897008828271345}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9538428899458744, ""p_observed"": 0.9769214449729372, ""prior_probability"": 0.44275132275132273, ""score"": -0.8614450837400885}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.897008828271345, ""p_observed"": 0.9485044141356724, ""prior_probability"": 0.5572486772486772, ""score"": -0.690481352053891}}"
1274,Male,White,gender=Male,<=50K,"{""age"": ""51"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8138988433707793, ""p_observed"": 0.9069494216853895, ""prior_probability"": 0.3531869020347662, ""score"": 0.9069494216853895}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5144845362736291, ""p_observed"": 0.7572422681368145, ""prior_probability"": 0.6468130979652338, ""score"": 0.7572422681368145}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8138988433707793, ""p_observed"": 0.9069494216853895, ""prior_probability"": 0.3531869020347662, ""score"": 0.8138988433707793}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5144845362736291, ""p_observed"": 0.7572422681368145, ""prior_probability"": 0.6468130979652338, ""score"": 0.5144845362736291}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8138988433707793, ""p_observed"": 0.9069494216853895, ""prior_probability"": 0.3531869020347662, ""score"": -1.2360950842989147}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5144845362736291, ""p_observed"": 0.7572422681368145, ""prior_probability"": 0.6468130979652338, ""score"": -0.9918419802277827}}"
1275,Male,Black,gender=Male,>50K,"{""age"": ""45"", ""workclass"": ""Private"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Bachelors | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.5745593140295855, ""p_observed"": 0.21272034298520714, ""prior_probability"": 0.15218508997429306, ""score"": 0.21272034298520714}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.1454089963117257, ""p_observed"": 0.42729550184413717, ""prior_probability"": 0.847814910025707, ""score"": 0.42729550184413717}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.5745593140295855, ""p_observed"": 0.21272034298520714, ""prior_probability"": 0.15218508997429306, ""score"": -0.5745593140295855}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.1454089963117257, ""p_observed"": 0.42729550184413717, ""prior_probability"": 0.847814910025707, ""score"": -0.1454089963117257}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.5745593140295855, ""p_observed"": 0.21272034298520714, ""prior_probability"": 0.15218508997429306, ""score"": -4.978211641068336}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.1454089963117257, ""p_observed"": 0.42729550184413717, ""prior_probability"": 0.847814910025707, ""score"": -1.865651860121873}}"
1276,Male,White,gender=Male,<=50K,"{""age"": ""36"", ""workclass"": ""Private"", ""education"": ""11th"", ""educational-num"": ""7"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""60"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 11th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8051051609954245, ""p_observed"": 0.9025525804977124, ""prior_probability"": 0.3555070883315158, ""score"": 0.9025525804977124}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6668047519508596, ""p_observed"": 0.8334023759754297, ""prior_probability"": 0.6444929116684842, ""score"": 0.8334023759754297}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8051051609954245, ""p_observed"": 0.9025525804977124, ""prior_probability"": 0.3555070883315158, ""score"": 0.8051051609954245}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6668047519508596, ""p_observed"": 0.8334023759754297, ""prior_probability"": 0.6444929116684842, ""score"": 0.6668047519508596}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8051051609954245, ""p_observed"": 0.9025525804977124, ""prior_probability"": 0.3555070883315158, ""score"": -1.2392667499555778}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.6668047519508596, ""p_observed"": 0.8334023759754297, ""prior_probability"": 0.6444929116684842, ""score"": -0.803768872961182}}"
1277,Male,White,gender=Male,>50K,"{""age"": ""39"", ""workclass"": ""Private"", ""education"": ""Prof-school"", ""educational-num"": ""15"", ""race"": ""White"", ""capital-gain"": ""15024"", ""capital-loss"": ""0"", ""hours-per-week"": ""60"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Prof-school | Private,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7585495070222598, ""p_observed"": 0.8792747535111299, ""prior_probability"": 0.10638297872340426, ""score"": 0.8792747535111299}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8917401659138935, ""p_observed"": 0.9458700829569467, ""prior_probability"": 0.8936170212765957, ""score"": 0.9458700829569467}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7585495070222598, ""p_observed"": 0.8792747535111299, ""prior_probability"": 0.10638297872340426, ""score"": 0.7585495070222598}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8917401659138935, ""p_observed"": 0.9458700829569467, ""prior_probability"": 0.8936170212765957, ""score"": 0.8917401659138935}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7585495070222598, ""p_observed"": 0.8792747535111299, ""prior_probability"": 0.10638297872340426, ""score"": -2.498025399356743}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8917401659138935, ""p_observed"": 0.9458700829569467, ""prior_probability"": 0.8936170212765957, ""score"": -0.2237780882022617}}"
