sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
1110,Female,White,gender=Female,<=50K,"{""age"": ""20"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""20""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9911400550877437, ""p_observed"": 0.9955700275438721, ""prior_probability"": 0.44275132275132273, ""score"": 0.9955700275438721}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9805482669712955, ""p_observed"": 0.9902741334856477, ""prior_probability"": 0.5572486772486772, ""score"": 0.9902741334856477}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9911400550877437, ""p_observed"": 0.9955700275438721, ""prior_probability"": 0.44275132275132273, ""score"": 0.9911400550877437}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9805482669712955, ""p_observed"": 0.9902741334856477, ""prior_probability"": 0.5572486772486772, ""score"": 0.9805482669712955}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9911400550877437, ""p_observed"": 0.9955700275438721, ""prior_probability"": 0.44275132275132273, ""score"": -0.8236266424622862}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9805482669712955, ""p_observed"": 0.9902741334856477, ""prior_probability"": 0.5572486772486772, ""score"": -0.6042906237778751}}"
1111,Female,White,gender=Female,<=50K,"{""age"": ""32"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8270972277871882, ""p_observed"": 0.9135486138935942, ""prior_probability"": 0.44275132275132273, ""score"": 0.9135486138935942}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5668235284586907, ""p_observed"": 0.7834117642293453, ""prior_probability"": 0.5572486772486772, ""score"": 0.7834117642293453}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8270972277871882, ""p_observed"": 0.9135486138935942, ""prior_probability"": 0.44275132275132273, ""score"": 0.8270972277871882}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5668235284586907, ""p_observed"": 0.7834117642293453, ""prior_probability"": 0.5572486772486772, ""score"": 0.5668235284586907}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8270972277871882, ""p_observed"": 0.9135486138935942, ""prior_probability"": 0.44275132275132273, ""score"": -0.9955843895438838}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5668235284586907, ""p_observed"": 0.7834117642293453, ""prior_probability"": 0.5572486772486772, ""score"": -1.072937362383673}}"
1112,Male,Black,gender=Male,<=50K,"{""age"": ""53"", ""education"": ""9th"", ""educational-num"": ""5"", ""race"": ""Black"", ""hours-per-week"": ""75""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 9th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8723374690248251, ""p_observed"": 0.9361687345124124, ""prior_probability"": 0.3041095890410959, ""score"": 0.9361687345124124}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5536445779445117, ""p_observed"": 0.7768222889722558, ""prior_probability"": 0.6958904109589041, ""score"": 0.7768222889722558}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8723374690248251, ""p_observed"": 0.9361687345124124, ""prior_probability"": 0.3041095890410959, ""score"": 0.8723374690248251}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5536445779445117, ""p_observed"": 0.7768222889722558, ""prior_probability"": 0.6958904109589041, ""score"": 0.5536445779445117}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8723374690248251, ""p_observed"": 0.9361687345124124, ""prior_probability"": 0.3041095890410959, ""score"": -1.3222862459433644}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5536445779445117, ""p_observed"": 0.7768222889722558, ""prior_probability"": 0.6958904109589041, ""score"": -0.8676504247539946}}"
1113,Male,White,gender=Male,<=50K,"{""age"": ""26"", ""education"": ""Assoc-acdm"", ""educational-num"": ""12"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Assoc-acdm,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8828807739290261, ""p_observed"": 0.9414403869645133, ""prior_probability"": 0.4611801242236025, ""score"": 0.9414403869645133}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6978171404342719, ""p_observed"": 0.8489085702171358, ""prior_probability"": 0.5388198757763976, ""score"": 0.8489085702171358}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8828807739290261, ""p_observed"": 0.9414403869645133, ""prior_probability"": 0.4611801242236025, ""score"": 0.8828807739290261}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6978171404342719, ""p_observed"": 0.8489085702171358, ""prior_probability"": 0.5388198757763976, ""score"": 0.6978171404342719}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8828807739290261, ""p_observed"": 0.9414403869645133, ""prior_probability"": 0.4611801242236025, ""score"": -0.8946550872506498}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.6978171404342719, ""p_observed"": 0.8489085702171358, ""prior_probability"": 0.5388198757763976, ""score"": -0.9459815253890778}}"
1114,Female,White,gender=Female,<=50K,"{""age"": ""22"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9831430268232252, ""p_observed"": 0.9915715134116126, ""prior_probability"": 0.3531869020347662, ""score"": 0.9915715134116126}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9398802614030322, ""p_observed"": 0.9699401307015159, ""prior_probability"": 0.6468130979652338, ""score"": 0.9699401307015159}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9831430268232252, ""p_observed"": 0.9915715134116126, ""prior_probability"": 0.3531869020347662, ""score"": 0.9831430268232252}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9398802614030322, ""p_observed"": 0.9699401307015159, ""prior_probability"": 0.6468130979652338, ""score"": 0.9398802614030322}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9831430268232252, ""p_observed"": 0.9915715134116126, ""prior_probability"": 0.3531869020347662, ""score"": -1.0576863089197797}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9398802614030322, ""p_observed"": 0.9699401307015159, ""prior_probability"": 0.6468130979652338, ""score"": -0.4967397617057425}}"
1115,Male,White,gender=Male,<=50K,"{""age"": ""38"", ""education"": ""Masters"", ""educational-num"": ""14"", ""race"": ""White"", ""hours-per-week"": ""20""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,<=50K | Masters,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.06998722926105594, ""p_observed"": 0.534993614630528, ""prior_probability"": 0.4722222222222222, ""score"": 0.534993614630528}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.433932702351824, ""p_observed"": 0.7169663511759121, ""prior_probability"": 0.5277777777777778, ""score"": 0.7169663511759121}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.06998722926105594, ""p_observed"": 0.534993614630528, ""prior_probability"": 0.4722222222222222, ""score"": 0.06998722926105594}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.433932702351824, ""p_observed"": 0.7169663511759121, ""prior_probability"": 0.5277777777777778, ""score"": 0.433932702351824}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.06998722926105594, ""p_observed"": 0.534993614630528, ""prior_probability"": 0.4722222222222222, ""score"": -2.0013065292546894}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.433932702351824, ""p_observed"": 0.7169663511759121, ""prior_probability"": 0.5277777777777778, ""score"": -1.3045326982964953}}"
1116,Female,White,gender=Female,<=50K,"{""age"": ""40"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7115572961444867, ""p_observed"": 0.8557786480722435, ""prior_probability"": 0.44275132275132273, ""score"": 0.8557786480722435}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.24562417387019458, ""p_observed"": 0.6228120869350973, ""prior_probability"": 0.5572486772486772, ""score"": 0.6228120869350973}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7115572961444867, ""p_observed"": 0.8557786480722435, ""prior_probability"": 0.44275132275132273, ""score"": 0.7115572961444867}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.24562417387019458, ""p_observed"": 0.6228120869350973, ""prior_probability"": 0.5572486772486772, ""score"": 0.24562417387019458}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7115572961444867, ""p_observed"": 0.8557786480722435, ""prior_probability"": 0.44275132275132273, ""score"": -1.1262340647047657}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.24562417387019458, ""p_observed"": 0.6228120869350973, ""prior_probability"": 0.5572486772486772, ""score"": -1.531764544032285}}"
1117,Male,White,gender=Male,<=50K,"{""age"": ""38"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""25""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7973109100807675, ""p_observed"": 0.8986554550403838, ""prior_probability"": 0.3531869020347662, ""score"": 0.8986554550403838}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7869549319892112, ""p_observed"": 0.8934774659946058, ""prior_probability"": 0.6468130979652338, ""score"": 0.8934774659946058}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7973109100807675, ""p_observed"": 0.8986554550403838, ""prior_probability"": 0.3531869020347662, ""score"": 0.7973109100807675}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7869549319892112, ""p_observed"": 0.8934774659946058, ""prior_probability"": 0.6468130979652338, ""score"": 0.7869549319892112}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7973109100807675, ""p_observed"": 0.8986554550403838, ""prior_probability"": 0.3531869020347662, ""score"": -1.2544690377290137}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7869549319892112, ""p_observed"": 0.8934774659946058, ""prior_probability"": 0.6468130979652338, ""score"": -0.6609662303309026}}"
1118,Female,White,gender=Female,<=50K,"{""age"": ""44"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7423393228785264, ""p_observed"": 0.8711696614392632, ""prior_probability"": 0.44275132275132273, ""score"": 0.8711696614392632}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.13005251223448977, ""p_observed"": 0.565026256117245, ""prior_probability"": 0.5572486772486772, ""score"": 0.565026256117245}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7423393228785264, ""p_observed"": 0.8711696614392632, ""prior_probability"": 0.44275132275132273, ""score"": 0.7423393228785264}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.13005251223448977, ""p_observed"": 0.565026256117245, ""prior_probability"": 0.5572486772486772, ""score"": 0.13005251223448977}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7423393228785264, ""p_observed"": 0.8711696614392632, ""prior_probability"": 0.44275132275132273, ""score"": -1.0905840784344538}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.13005251223448977, ""p_observed"": 0.565026256117245, ""prior_probability"": 0.5572486772486772, ""score"": -1.7265098362544664}}"
1119,Male,White,gender=Male,<=50K,"{""age"": ""58"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""60""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Female,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8452120119395301, ""p_observed"": 0.9226060059697649, ""prior_probability"": 0.3531869020347662, ""score"": 0.9226060059697649}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.2746402803982839, ""p_observed"": 0.6373201401991421, ""prior_probability"": 0.6468130979652338, ""score"": 0.6373201401991421}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8452120119395301, ""p_observed"": 0.9226060059697649, ""prior_probability"": 0.3531869020347662, ""score"": 0.8452120119395301}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.2746402803982839, ""p_observed"": 0.6373201401991421, ""prior_probability"": 0.6468130979652338, ""score"": 0.2746402803982839}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8452120119395301, ""p_observed"": 0.9226060059697649, ""prior_probability"": 0.3531869020347662, ""score"": -1.2018638907446229}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.2746402803982839, ""p_observed"": 0.6373201401991421, ""prior_probability"": 0.6468130979652338, ""score"": -1.3366642506291866}}"
1120,Male,Asian-Pac-Islander,gender=Male,>50K,"{""age"": ""67"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""Asian-Pac-Islander"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7760910084360172, ""p_observed"": 0.1119544957819912, ""prior_probability"": 0.129565816678153, ""score"": 0.1119544957819912}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.5237800556231664, ""p_observed"": 0.23810997218841679, ""prior_probability"": 0.870434183321847, ""score"": 0.23810997218841679}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7760910084360172, ""p_observed"": 0.1119544957819912, ""prior_probability"": 0.129565816678153, ""score"": -0.7760910084360172}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.5237800556231664, ""p_observed"": 0.23810997218841679, ""prior_probability"": 0.870434183321847, ""score"": -0.5237800556231664}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.7760910084360172, ""p_observed"": 0.1119544957819912, ""prior_probability"": 0.129565816678153, ""score"": -6.422891845864297}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.5237800556231664, ""p_observed"": 0.23810997218841679, ""prior_probability"": 0.870434183321847, ""score"": -3.0088084185590125}}"
1121,Male,White,gender=Male,<=50K,"{""age"": ""55"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""99""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.44473607302136975, ""p_observed"": 0.7223680365106849, ""prior_probability"": 0.44275132275132273, ""score"": 0.7223680365106849}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.09212951466296154, ""p_observed"": 0.5460647573314807, ""prior_probability"": 0.5572486772486772, ""score"": 0.5460647573314807}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.44473607302136975, ""p_observed"": 0.7223680365106849, ""prior_probability"": 0.44275132275132273, ""score"": 0.44473607302136975}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.09212951466296154, ""p_observed"": 0.5460647573314807, ""prior_probability"": 0.5572486772486772, ""score"": 0.09212951466296154}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.44473607302136975, ""p_observed"": 0.7223680365106849, ""prior_probability"": 0.44275132275132273, ""score"": -1.465188062954876}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.09212951466296154, ""p_observed"": 0.5460647573314807, ""prior_probability"": 0.5572486772486772, ""score"": -1.7947790946291775}}"
1122,Female,White,gender=Female,<=50K,"{""age"": ""59"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7152998903060135, ""p_observed"": 0.8576499451530066, ""prior_probability"": 0.44275132275132273, ""score"": 0.8576499451530066}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.11344022401550419, ""p_observed"": 0.5567201120077522, ""prior_probability"": 0.5572486772486772, ""score"": 0.5567201120077522}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7152998903060135, ""p_observed"": 0.8576499451530066, ""prior_probability"": 0.44275132275132273, ""score"": 0.7152998903060135}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.11344022401550419, ""p_observed"": 0.5567201120077522, ""prior_probability"": 0.5572486772486772, ""score"": 0.11344022401550419}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7152998903060135, ""p_observed"": 0.8576499451530066, ""prior_probability"": 0.44275132275132273, ""score"": -1.1218655188962832}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.11344022401550419, ""p_observed"": 0.5567201120077522, ""prior_probability"": 0.5572486772486772, ""score"": -1.7561289949381493}}"
1123,Female,Black,gender=Female,<=50K,"{""age"": ""18"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""Black"", ""hours-per-week"": ""30""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9971079927337245, ""p_observed"": 0.9985539963668624, ""prior_probability"": 0.3531869020347662, ""score"": 0.9985539963668624}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9942826637625231, ""p_observed"": 0.9971413318812615, ""prior_probability"": 0.6468130979652338, ""score"": 0.9971413318812615}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9971079927337245, ""p_observed"": 0.9985539963668624, ""prior_probability"": 0.3531869020347662, ""score"": 0.9971079927337245}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9942826637625231, ""p_observed"": 0.9971413318812615, ""prior_probability"": 0.6468130979652338, ""score"": 0.9942826637625231}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9971079927337245, ""p_observed"": 0.9985539963668624, ""prior_probability"": 0.3531869020347662, ""score"": -1.0436519948573562}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9942826637625231, ""p_observed"": 0.9971413318812615, ""prior_probability"": 0.6468130979652338, ""score"": -0.4414234249025008}}"
1124,Male,White,gender=Male,<=50K,"{""age"": ""25"", ""education"": ""12th"", ""educational-num"": ""8"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 12th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9645085137337442, ""p_observed"": 0.982254256866872, ""prior_probability"": 0.345565749235474, ""score"": 0.982254256866872}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9458111537693477, ""p_observed"": 0.9729055768846738, ""prior_probability"": 0.654434250764526, ""score"": 0.9729055768846738}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9645085137337442, ""p_observed"": 0.982254256866872, ""prior_probability"": 0.345565749235474, ""score"": 0.9645085137337442}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9458111537693477, ""p_observed"": 0.9729055768846738, ""prior_probability"": 0.654434250764526, ""score"": 0.9458111537693477}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9645085137337442, ""p_observed"": 0.982254256866872, ""prior_probability"": 0.345565749235474, ""score"": -1.098382525707482}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9458111537693477, ""p_observed"": 0.9729055768846738, ""prior_probability"": 0.654434250764526, ""score"": -0.4789206454536622}}"
1125,Male,White,gender=Male,>50K,"{""age"": ""49"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""60""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.03220010038959692, ""p_observed"": 0.4838999498052015, ""prior_probability"": 0.15218508997429306, ""score"": 0.4838999498052015}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4115550132159024, ""p_observed"": 0.7057775066079512, ""prior_probability"": 0.847814910025707, ""score"": 0.7057775066079512}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.03220010038959692, ""p_observed"": 0.4838999498052015, ""prior_probability"": 0.15218508997429306, ""score"": -0.03220010038959692}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4115550132159024, ""p_observed"": 0.7057775066079512, ""prior_probability"": 0.847814910025707, ""score"": 0.4115550132159024}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.03220010038959692, ""p_observed"": 0.4838999498052015, ""prior_probability"": 0.15218508997429306, ""score"": -3.3344120195536116}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.4115550132159024, ""p_observed"": 0.7057775066079512, ""prior_probability"": 0.847814910025707, ""score"": -0.8620034087042147}}"
1126,Male,White,gender=Male,<=50K,"{""age"": ""38"", ""education"": ""9th"", ""educational-num"": ""5"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 9th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8053381152023369, ""p_observed"": 0.9026690576011684, ""prior_probability"": 0.3041095890410959, ""score"": 0.9026690576011684}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7967347176570911, ""p_observed"": 0.8983673588285456, ""prior_probability"": 0.6958904109589041, ""score"": 0.8983673588285456}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8053381152023369, ""p_observed"": 0.9026690576011684, ""prior_probability"": 0.3041095890410959, ""score"": 0.8053381152023369}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7967347176570911, ""p_observed"": 0.8983673588285456, ""prior_probability"": 0.6958904109589041, ""score"": 0.7967347176570911}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8053381152023369, ""p_observed"": 0.9026690576011684, ""prior_probability"": 0.3041095890410959, ""score"": -1.3951657220218248}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7967347176570911, ""p_observed"": 0.8983673588285456, ""prior_probability"": 0.6958904109589041, ""score"": -0.5769155041188482}}"
1127,Female,White,gender=Female,<=50K,"{""age"": ""18"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""20""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9868102301545459, ""p_observed"": 0.9934051150772731, ""prior_probability"": 0.44275132275132273, ""score"": 0.9934051150772731}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9797694272156847, ""p_observed"": 0.9898847136078424, ""prior_probability"": 0.5572486772486772, ""score"": 0.9898847136078424}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9868102301545459, ""p_observed"": 0.9934051150772731, ""prior_probability"": 0.44275132275132273, ""score"": 0.9868102301545459}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9797694272156847, ""p_observed"": 0.9898847136078424, ""prior_probability"": 0.5572486772486772, ""score"": 0.9797694272156847}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9868102301545459, ""p_observed"": 0.9934051150772731, ""prior_probability"": 0.44275132275132273, ""score"": -0.8279804692651638}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9797694272156847, ""p_observed"": 0.9898847136078424, ""prior_probability"": 0.5572486772486772, ""score"": -0.6050772675027406}}"
1128,Male,White,gender=Male,<=50K,"{""age"": ""52"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.4972945638811994, ""p_observed"": 0.7486472819405997, ""prior_probability"": 0.4140684410646388, ""score"": 0.7486472819405997}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.25572694012712366, ""p_observed"": 0.37213652993643836, ""prior_probability"": 0.5859315589353612, ""score"": 0.37213652993643836}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.4972945638811994, ""p_observed"": 0.7486472819405997, ""prior_probability"": 0.4140684410646388, ""score"": 0.4972945638811994}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.25572694012712366, ""p_observed"": 0.37213652993643836, ""prior_probability"": 0.5859315589353612, ""score"": -0.25572694012712366}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.4972945638811994, ""p_observed"": 0.7486472819405997, ""prior_probability"": 0.4140684410646388, ""score"": -1.4606986522774617}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.25572694012712366, ""p_observed"": 0.37213652993643836, ""prior_probability"": 0.5859315589353612, ""score"": -2.5115412420211047}}"
