sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
255,Male,White,gender=Male,<=50K,"{""age"": ""31"", ""education"": ""1st-4th"", ""educational-num"": ""2"", ""race"": ""White"", ""hours-per-week"": ""45""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 1st-4th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9205620945576415, ""p_observed"": 0.9602810472788207, ""prior_probability"": 0.2535211267605634, ""score"": 0.9602810472788207}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8502045465565221, ""p_observed"": 0.925102273278261, ""prior_probability"": 0.7464788732394366, ""score"": 0.925102273278261}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9205620945576415, ""p_observed"": 0.9602810472788207, ""prior_probability"": 0.2535211267605634, ""score"": 0.9205620945576415}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8502045465565221, ""p_observed"": 0.925102273278261, ""prior_probability"": 0.7464788732394366, ""score"": 0.8502045465565221}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9205620945576415, ""p_observed"": 0.9602810472788207, ""prior_probability"": 0.2535211267605634, ""score"": -1.4533666787117292}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8502045465565221, ""p_observed"": 0.925102273278261, ""prior_probability"": 0.7464788732394366, ""score"": -0.4480899272400355}}"
256,Male,White,gender=Male,<=50K,"{""age"": ""59"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""45""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Female,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8641401233767274, ""p_observed"": 0.9320700616883636, ""prior_probability"": 0.3531869020347662, ""score"": 0.9320700616883636}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.2309133369244546, ""p_observed"": 0.6154566684622274, ""prior_probability"": 0.6468130979652338, ""score"": 0.6154566684622274}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8641401233767274, ""p_observed"": 0.9320700616883636, ""prior_probability"": 0.3531869020347662, ""score"": 0.8641401233767274}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.2309133369244546, ""p_observed"": 0.6154566684622274, ""prior_probability"": 0.6468130979652338, ""score"": 0.2309133369244546}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8641401233767274, ""p_observed"": 0.9320700616883636, ""prior_probability"": 0.3531869020347662, ""score"": -1.1814524819198513}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.2309133369244546, ""p_observed"": 0.6154566684622274, ""prior_probability"": 0.6468130979652338, ""score"": -1.4064793738434342}}"
257,Female,White,gender=Female,<=50K,"{""age"": ""37"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""50""}",gender=Male,gender=Male,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.09057079716157024, ""p_observed"": 0.5452853985807851, ""prior_probability"": 0.4140684410646388, ""score"": 0.5452853985807851}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.4366805017755314, ""p_observed"": 0.28165974911223424, ""prior_probability"": 0.5859315589353612, ""score"": 0.28165974911223424}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.09057079716157024, ""p_observed"": 0.5452853985807851, ""prior_probability"": 0.4140684410646388, ""score"": 0.09057079716157024}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.4366805017755314, ""p_observed"": 0.28165974911223424, ""prior_probability"": 0.5859315589353612, ""score"": -0.4366805017755314}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.09057079716157024, ""p_observed"": 0.5452853985807851, ""prior_probability"": 0.4140684410646388, ""score"": -2.0946159107667777}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.4366805017755314, ""p_observed"": 0.28165974911223424, ""prior_probability"": 0.5859315589353612, ""score"": -3.0686632897707105}}"
258,Female,White,gender=Female,<=50K,"{""age"": ""22"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""28""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9923525107881918, ""p_observed"": 0.9961762553940959, ""prior_probability"": 0.44275132275132273, ""score"": 0.9961762553940959}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9673026446935012, ""p_observed"": 0.9836513223467506, ""prior_probability"": 0.5572486772486772, ""score"": 0.9836513223467506}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9923525107881918, ""p_observed"": 0.9961762553940959, ""prior_probability"": 0.44275132275132273, ""score"": 0.9923525107881918}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9673026446935012, ""p_observed"": 0.9836513223467506, ""prior_probability"": 0.5572486772486772, ""score"": 0.9673026446935012}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9923525107881918, ""p_observed"": 0.9961762553940959, ""prior_probability"": 0.44275132275132273, ""score"": -0.8224091623562356}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9673026446935012, ""p_observed"": 0.9836513223467506, ""prior_probability"": 0.5572486772486772, ""score"": -0.6177112643000885}}"
259,Male,White,gender=Male,>50K,"{""age"": ""61"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7601181512201479, ""p_observed"": 0.11994092438992603, ""prior_probability"": 0.1390946502057613, ""score"": 0.11994092438992603}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.1747481769758828, ""p_observed"": 0.4126259115120587, ""prior_probability"": 0.8609053497942387, ""score"": 0.4126259115120587}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7601181512201479, ""p_observed"": 0.11994092438992603, ""prior_probability"": 0.1390946502057613, ""score"": -0.7601181512201479}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.1747481769758828, ""p_observed"": 0.4126259115120587, ""prior_probability"": 0.8609053497942387, ""score"": -0.1747481769758828}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.7601181512201479, ""p_observed"": 0.11994092438992603, ""prior_probability"": 0.1390946502057613, ""score"": -6.214112549188651}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.1747481769758828, ""p_observed"": 0.4126259115120587, ""prior_probability"": 0.8609053497942387, ""score"": -1.920198470658637}}"
260,Male,White,gender=Male,<=50K,"{""age"": ""47"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""60""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6610266126868051, ""p_observed"": 0.8305133063434026, ""prior_probability"": 0.3531869020347662, ""score"": 0.8305133063434026}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.23207373986451524, ""p_observed"": 0.6160368699322577, ""prior_probability"": 0.6468130979652338, ""score"": 0.6160368699322577}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6610266126868051, ""p_observed"": 0.8305133063434026, ""prior_probability"": 0.3531869020347662, ""score"": 0.6610266126868051}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.23207373986451524, ""p_observed"": 0.6160368699322577, ""prior_probability"": 0.6468130979652338, ""score"": 0.23207373986451524}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.6610266126868051, ""p_observed"": 0.8305133063434026, ""prior_probability"": 0.3531869020347662, ""score"": -1.4121805505866476}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.23207373986451524, ""p_observed"": 0.6160368699322577, ""prior_probability"": 0.6468130979652338, ""score"": -1.4045948279814533}}"
261,Male,White,gender=Male,<=50K,"{""age"": ""23"", ""education"": ""10th"", ""educational-num"": ""6"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 10th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9923143756606203, ""p_observed"": 0.9961571878303103, ""prior_probability"": 0.3323572474377745, ""score"": 0.9961571878303103}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9723096437756367, ""p_observed"": 0.9861548218878182, ""prior_probability"": 0.6676427525622255, ""score"": 0.9861548218878182}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9923143756606203, ""p_observed"": 0.9961571878303103, ""prior_probability"": 0.3323572474377745, ""score"": 0.9923143756606203}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9723096437756367, ""p_observed"": 0.9861548218878182, ""prior_probability"": 0.6676427525622255, ""score"": 0.9723096437756367}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9923143756606203, ""p_observed"": 0.9961571878303103, ""prior_probability"": 0.3323572474377745, ""score"": -1.1092452715752408}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9723096437756367, ""p_observed"": 0.9861548218878182, ""prior_probability"": 0.6676427525622255, ""score"": -0.4318858831277584}}"
262,Male,White,gender=Male,>50K,"{""age"": ""31"", ""education"": ""Masters"", ""educational-num"": ""14"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Masters,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.3964265212051247, ""p_observed"": 0.30178673939743755, ""prior_probability"": 0.18875, ""score"": 0.30178673939743755}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.13283240119193085, ""p_observed"": 0.5664162005959655, ""prior_probability"": 0.81125, ""score"": 0.5664162005959655}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.3964265212051247, ""p_observed"": 0.30178673939743755, ""prior_probability"": 0.18875, ""score"": -0.3964265212051247}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.13283240119193085, ""p_observed"": 0.5664162005959655, ""prior_probability"": 0.81125, ""score"": 0.13283240119193085}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.3964265212051247, ""p_observed"": 0.30178673939743755, ""prior_probability"": 0.18875, ""score"": -4.063401234836961}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.13283240119193085, ""p_observed"": 0.5664162005959655, ""prior_probability"": 0.81125, ""score"": -1.3460312794929643}}"
263,Male,White,gender=Male,<=50K,"{""age"": ""27"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.910972438538496, ""p_observed"": 0.9554862192692479, ""prior_probability"": 0.3531869020347662, ""score"": 0.9554862192692479}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8459262764255479, ""p_observed"": 0.9229631382127739, ""prior_probability"": 0.6468130979652338, ""score"": 0.9229631382127739}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.910972438538496, ""p_observed"": 0.9554862192692479, ""prior_probability"": 0.3531869020347662, ""score"": 0.910972438538496}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8459262764255479, ""p_observed"": 0.9229631382127739, ""prior_probability"": 0.6468130979652338, ""score"": 0.8459262764255479}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.910972438538496, ""p_observed"": 0.9554862192692479, ""prior_probability"": 0.3531869020347662, ""score"": -1.1318277705253421}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8459262764255479, ""p_observed"": 0.9229631382127739, ""prior_probability"": 0.6468130979652338, ""score"": -0.5960298654895337}}"
264,Female,White,gender=Female,>50K,"{""age"": ""39"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""45""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.6619385680130155, ""p_observed"": 0.16903071599349215, ""prior_probability"": 0.1390946502057613, ""score"": 0.16903071599349215}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.07269133594894195, ""p_observed"": 0.46365433202552897, ""prior_probability"": 0.8609053497942387, ""score"": 0.46365433202552897}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.6619385680130155, ""p_observed"": 0.16903071599349215, ""prior_probability"": 0.1390946502057613, ""score"": -0.6619385680130155}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.07269133594894195, ""p_observed"": 0.46365433202552897, ""prior_probability"": 0.8609053497942387, ""score"": -0.07269133594894195}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.6619385680130155, ""p_observed"": 0.16903071599349215, ""prior_probability"": 0.1390946502057613, ""score"": -5.527950299117723}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.07269133594894195, ""p_observed"": 0.46365433202552897, ""prior_probability"": 0.8609053497942387, ""score"": -1.6870026680895396}}"
265,Male,White,gender=Male,<=50K,"{""age"": ""50"", ""education"": ""10th"", ""educational-num"": ""6"", ""race"": ""White"", ""hours-per-week"": ""32""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 10th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9470666565089361, ""p_observed"": 0.973533328254468, ""prior_probability"": 0.3323572474377745, ""score"": 0.973533328254468}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7161280804922981, ""p_observed"": 0.858064040246149, ""prior_probability"": 0.6676427525622255, ""score"": 0.858064040246149}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9470666565089361, ""p_observed"": 0.973533328254468, ""prior_probability"": 0.3323572474377745, ""score"": 0.9470666565089361}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7161280804922981, ""p_observed"": 0.858064040246149, ""prior_probability"": 0.6676427525622255, ""score"": 0.7161280804922981}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9470666565089361, ""p_observed"": 0.973533328254468, ""prior_probability"": 0.3323572474377745, ""score"": -1.1551912806110194}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7161280804922981, ""p_observed"": 0.858064040246149, ""prior_probability"": 0.6676427525622255, ""score"": -0.7101551366524026}}"
266,Male,White,gender=Male,<=50K,"{""age"": ""46"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7507151005065473, ""p_observed"": 0.8753575502532737, ""prior_probability"": 0.44275132275132273, ""score"": 0.8753575502532737}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.1315726378411125, ""p_observed"": 0.5657863189205563, ""prior_probability"": 0.5572486772486772, ""score"": 0.5657863189205563}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7507151005065473, ""p_observed"": 0.8753575502532737, ""prior_probability"": 0.44275132275132273, ""score"": 0.7507151005065473}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.1315726378411125, ""p_observed"": 0.5657863189205563, ""prior_probability"": 0.5572486772486772, ""score"": 0.1315726378411125}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7507151005065473, ""p_observed"": 0.8753575502532737, ""prior_probability"": 0.44275132275132273, ""score"": -1.0809927092023786}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.1315726378411125, ""p_observed"": 0.5657863189205563, ""prior_probability"": 0.5572486772486772, ""score"": -1.7238212813708462}}"
267,Male,White,gender=Male,>50K,"{""age"": ""50"", ""education"": ""Prof-school"", ""educational-num"": ""15"", ""race"": ""White"", ""hours-per-week"": ""36""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Prof-school,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.08437343790301599, ""p_observed"": 0.5421867189515079, ""prior_probability"": 0.10638297872340426, ""score"": 0.5421867189515079}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6130806238220623, ""p_observed"": 0.806540311911031, ""prior_probability"": 0.8936170212765957, ""score"": 0.806540311911031}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.08437343790301599, ""p_observed"": 0.5421867189515079, ""prior_probability"": 0.10638297872340426, ""score"": 0.08437343790301599}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6130806238220623, ""p_observed"": 0.806540311911031, ""prior_probability"": 0.8936170212765957, ""score"": 0.6130806238220623}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.08437343790301599, ""p_observed"": 0.5421867189515079, ""prior_probability"": 0.10638297872340426, ""score"": -3.464999363192816}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.6130806238220623, ""p_observed"": 0.806540311911031, ""prior_probability"": 0.8936170212765957, ""score"": -0.5424807812174269}}"
268,Male,White,gender=Male,>50K,"{""age"": ""52"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""55""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.3720181933197158, ""p_observed"": 0.31399090334014207, ""prior_probability"": 0.15218508997429306, ""score"": 0.31399090334014207}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5251579854420235, ""p_observed"": 0.7625789927210118, ""prior_probability"": 0.847814910025707, ""score"": 0.7625789927210118}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.3720181933197158, ""p_observed"": 0.31399090334014207, ""prior_probability"": 0.15218508997429306, ""score"": -0.3720181933197158}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5251579854420235, ""p_observed"": 0.7625789927210118, ""prior_probability"": 0.847814910025707, ""score"": 0.5251579854420235}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.3720181933197158, ""p_observed"": 0.31399090334014207, ""prior_probability"": 0.15218508997429306, ""score"": -4.199440329224195}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5251579854420235, ""p_observed"": 0.7625789927210118, ""prior_probability"": 0.847814910025707, ""score"": -0.707191291203362}}"
269,Female,White,gender=Female,<=50K,"{""age"": ""18"", ""education"": ""12th"", ""educational-num"": ""8"", ""race"": ""White"", ""hours-per-week"": ""30""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 12th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9968661119674579, ""p_observed"": 0.9984330559837289, ""prior_probability"": 0.345565749235474, ""score"": 0.9984330559837289}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9917563752484749, ""p_observed"": 0.9958781876242375, ""prior_probability"": 0.654434250764526, ""score"": 0.9958781876242375}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9968661119674579, ""p_observed"": 0.9984330559837289, ""prior_probability"": 0.345565749235474, ""score"": 0.9968661119674579}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9917563752484749, ""p_observed"": 0.9958781876242375, ""prior_probability"": 0.654434250764526, ""score"": 0.9917563752484749}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9968661119674579, ""p_observed"": 0.9984330559837289, ""prior_probability"": 0.345565749235474, ""score"": -1.0657086980989159}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9917563752484749, ""p_observed"": 0.9958781876242375, ""prior_probability"": 0.654434250764526, ""score"": -0.43224481679355786}}"
270,Female,Black,gender=Female,<=50K,"{""age"": ""29"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""Black"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9469313518732595, ""p_observed"": 0.9734656759366296, ""prior_probability"": 0.44275132275132273, ""score"": 0.9734656759366296}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8519707405820425, ""p_observed"": 0.9259853702910211, ""prior_probability"": 0.5572486772486772, ""score"": 0.9259853702910211}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9469313518732595, ""p_observed"": 0.9734656759366296, ""prior_probability"": 0.44275132275132273, ""score"": 0.9469313518732595}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8519707405820425, ""p_observed"": 0.9259853702910211, ""prior_probability"": 0.5572486772486772, ""score"": 0.8519707405820425}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9469313518732595, ""p_observed"": 0.9734656759366296, ""prior_probability"": 0.44275132275132273, ""score"": -0.8685324411485179}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8519707405820425, ""p_observed"": 0.9259853702910211, ""prior_probability"": 0.5572486772486772, ""score"": -0.7385373669966374}}"
271,Male,White,gender=Male,>50K,"{""age"": ""35"", ""education"": ""Prof-school"", ""educational-num"": ""15"", ""race"": ""White"", ""hours-per-week"": ""50""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Prof-school,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8398610766358819, ""p_observed"": 0.9199305383179409, ""prior_probability"": 0.10638297872340426, ""score"": 0.9199305383179409}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8504725085503285, ""p_observed"": 0.9252362542751642, ""prior_probability"": 0.8936170212765957, ""score"": 0.9252362542751642}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8398610766358819, ""p_observed"": 0.9199305383179409, ""prior_probability"": 0.10638297872340426, ""score"": 0.8398610766358819}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8504725085503285, ""p_observed"": 0.9252362542751642, ""prior_probability"": 0.8936170212765957, ""score"": 0.8504725085503285}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8398610766358819, ""p_observed"": 0.9199305383179409, ""prior_probability"": 0.10638297872340426, ""score"": -2.4076239165115236}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8504725085503285, ""p_observed"": 0.9252362542751642, ""prior_probability"": 0.8936170212765957, ""score"": -0.2678903115348814}}"
272,Male,White,gender=Male,<=50K,"{""age"": ""45"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7653462174033794, ""p_observed"": 0.8826731087016896, ""prior_probability"": 0.3531869020347662, ""score"": 0.8826731087016896}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.38049009567764625, ""p_observed"": 0.6902450478388232, ""prior_probability"": 0.6468130979652338, ""score"": 0.6902450478388232}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7653462174033794, ""p_observed"": 0.8826731087016896, ""prior_probability"": 0.3531869020347662, ""score"": 0.7653462174033794}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.38049009567764625, ""p_observed"": 0.6902450478388232, ""prior_probability"": 0.6468130979652338, ""score"": 0.38049009567764625}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7653462174033794, ""p_observed"": 0.8826731087016896, ""prior_probability"": 0.3531869020347662, ""score"": -1.2903585991305948}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.38049009567764625, ""p_observed"": 0.6902450478388232, ""prior_probability"": 0.6468130979652338, ""score"": -1.1771151063608642}}"
273,Male,White,gender=Male,>50K,"{""age"": ""36"", ""education"": ""Prof-school"", ""educational-num"": ""15"", ""race"": ""White"", ""hours-per-week"": ""30""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Prof-school,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.05790872487306725, ""p_observed"": 0.5289543624365336, ""prior_probability"": 0.10638297872340426, ""score"": 0.5289543624365336}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.45040535092720274, ""p_observed"": 0.7252026754636012, ""prior_probability"": 0.8936170212765957, ""score"": 0.7252026754636012}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.05790872487306725, ""p_observed"": 0.5289543624365336, ""prior_probability"": 0.10638297872340426, ""score"": 0.05790872487306725}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.45040535092720274, ""p_observed"": 0.7252026754636012, ""prior_probability"": 0.8936170212765957, ""score"": 0.45040535092720274}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.05790872487306725, ""p_observed"": 0.5289543624365336, ""prior_probability"": 0.10638297872340426, ""score"": -3.5144159337398437}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.45040535092720274, ""p_observed"": 0.7252026754636012, ""prior_probability"": 0.8936170212765957, ""score"": -0.7550862050894017}}"
