sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
0,Male,White,gender=Male,<=50K,"{""age"": ""22"", ""workclass"": ""Private"", ""education"": ""10th"", ""educational-num"": ""6"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""30"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": 0.9869258098942282}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": 0.9625357674873453}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": 0.9738516197884565}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": 0.9250715349746907}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": -1.127865661397936}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": -0.4803701550260806}}"
1937,Male,White,gender=Male,<=50K,"{""age"": ""40"", ""workclass"": ""Private"", ""education"": ""10th"", ""educational-num"": ""6"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9054308273033569, ""p_observed"": 0.9527154136516783, ""prior_probability"": 0.3323572474377745, ""score"": 0.9527154136516783}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6490610650447175, ""p_observed"": 0.8245305325223586, ""prior_probability"": 0.6676427525622255, ""score"": 0.8245305325223586}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9054308273033569, ""p_observed"": 0.9527154136516783, ""prior_probability"": 0.3323572474377745, ""score"": 0.9054308273033569}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6490610650447175, ""p_observed"": 0.8245305325223586, ""prior_probability"": 0.6676427525622255, ""score"": 0.6490610650447175}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9054308273033569, ""p_observed"": 0.9527154136516783, ""prior_probability"": 0.3323572474377745, ""score"": -1.1984229250612968}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.6490610650447175, ""p_observed"": 0.8245305325223586, ""prior_probability"": 0.6676427525622255, ""score"": -0.7898842622699116}}"
1938,Male,White,gender=Male,>50K,"{""age"": ""46"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.809621210804284, ""p_observed"": 0.09518939459785788, ""prior_probability"": 0.129565816678153, ""score"": 0.09518939459785788}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.5105706809159174, ""p_observed"": 0.24471465954204125, ""prior_probability"": 0.870434183321847, ""score"": 0.24471465954204125}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.809621210804284, ""p_observed"": 0.09518939459785788, ""prior_probability"": 0.129565816678153, ""score"": -0.809621210804284}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.5105706809159174, ""p_observed"": 0.24471465954204125, ""prior_probability"": 0.870434183321847, ""score"": -0.5105706809159174}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.809621210804284, ""p_observed"": 0.09518939459785788, ""prior_probability"": 0.129565816678153, ""score"": -6.747339779401052}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.5105706809159174, ""p_observed"": 0.24471465954204125, ""prior_probability"": 0.870434183321847, ""score"": -2.9540879347446074}}"
1939,Female,Asian-Pac-Islander,gender=Female,<=50K,"{""age"": ""30"", ""workclass"": ""Private"", ""education"": ""Masters"", ""educational-num"": ""14"", ""race"": ""Asian-Pac-Islander"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""Taiwan""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Masters | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.40048688828606, ""p_observed"": 0.70024344414303, ""prior_probability"": 0.4722222222222222, ""score"": 0.70024344414303}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.15638362358872948, ""p_observed"": 0.5781918117943645, ""prior_probability"": 0.5277777777777778, ""score"": 0.5781918117943645}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.40048688828606, ""p_observed"": 0.70024344414303, ""prior_probability"": 0.4722222222222222, ""score"": 0.40048688828606}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.15638362358872948, ""p_observed"": 0.5781918117943645, ""prior_probability"": 0.5277777777777778, ""score"": 0.15638362358872948}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.40048688828606, ""p_observed"": 0.70024344414303, ""prior_probability"": 0.4722222222222222, ""score"": -1.4629600485040357}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.15638362358872948, ""p_observed"": 0.5781918117943645, ""prior_probability"": 0.5277777777777778, ""score"": -1.7347791813810982}}"
1940,Female,White,gender=Female,>50K,"{""age"": ""54"", ""workclass"": ""Private"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""capital-gain"": ""8614"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Bachelors | Private,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.44807359948581327, ""p_observed"": 0.7240367997429067, ""prior_probability"": 0.15218508997429306, ""score"": 0.7240367997429067}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7053171456545526, ""p_observed"": 0.8526585728272764, ""prior_probability"": 0.847814910025707, ""score"": 0.8526585728272764}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.44807359948581327, ""p_observed"": 0.7240367997429067, ""prior_probability"": 0.15218508997429306, ""score"": 0.44807359948581327}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7053171456545526, ""p_observed"": 0.8526585728272764, ""prior_probability"": 0.847814910025707, ""score"": 0.7053171456545526}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.44807359948581327, ""p_observed"": 0.7240367997429067, ""prior_probability"": 0.15218508997429306, ""score"": -2.5284839207564027}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7053171456545526, ""p_observed"": 0.8526585728272764, ""prior_probability"": 0.847814910025707, ""score"": -0.48388508937389196}}"
1941,Male,White,gender=Male,<=50K,"{""age"": ""26"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9211366443625071, ""p_observed"": 0.9605683221812535, ""prior_probability"": 0.3531869020347662, ""score"": 0.9605683221812535}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8422106544308383, ""p_observed"": 0.921105327215419, ""prior_probability"": 0.6468130979652338, ""score"": 0.921105327215419}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9211366443625071, ""p_observed"": 0.9605683221812535, ""prior_probability"": 0.3531869020347662, ""score"": 0.9211366443625071}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8422106544308383, ""p_observed"": 0.921105327215419, ""prior_probability"": 0.6468130979652338, ""score"": 0.8422106544308383}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9211366443625071, ""p_observed"": 0.9605683221812535, ""prior_probability"": 0.3531869020347662, ""score"": -1.1212182294713926}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8422106544308383, ""p_observed"": 0.921105327215419, ""prior_probability"": 0.6468130979652338, ""score"": -0.6000596760106057}}"
1942,Female,Black,gender=Female,<=50K,"{""age"": ""45"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8430479586917798, ""p_observed"": 0.9215239793458899, ""prior_probability"": 0.44275132275132273, ""score"": 0.9215239793458899}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4401385315585912, ""p_observed"": 0.7200692657792954, ""prior_probability"": 0.5572486772486772, ""score"": 0.7200692657792954}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8430479586917798, ""p_observed"": 0.9215239793458899, ""prior_probability"": 0.44275132275132273, ""score"": 0.8430479586917798}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4401385315585912, ""p_observed"": 0.7200692657792954, ""prior_probability"": 0.5572486772486772, ""score"": 0.4401385315585912}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8430479586917798, ""p_observed"": 0.9215239793458899, ""prior_probability"": 0.44275132275132273, ""score"": -0.9781999750064863}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.4401385315585912, ""p_observed"": 0.7200692657792954, ""prior_probability"": 0.5572486772486772, ""score"": -1.2415594186874406}}"
1943,Male,White,gender=Male,>50K,"{""age"": ""33"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""50"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.755235617668119, ""p_observed"": 0.1223821911659404, ""prior_probability"": 0.1390946502057613, ""score"": 0.1223821911659404}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.4257774870002565, ""p_observed"": 0.2871112564998718, ""prior_probability"": 0.8609053497942387, ""score"": 0.2871112564998718}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.755235617668119, ""p_observed"": 0.1223821911659404, ""prior_probability"": 0.1390946502057613, ""score"": -0.755235617668119}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.4257774870002565, ""p_observed"": 0.2871112564998718, ""prior_probability"": 0.8609053497942387, ""score"": -0.4257774870002565}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.755235617668119, ""p_observed"": 0.1223821911659404, ""prior_probability"": 0.1390946502057613, ""score"": -6.173813473851413}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.4257774870002565, ""p_observed"": 0.2871112564998718, ""prior_probability"": 0.8609053497942387, ""score"": -2.64554168121176}}"
1944,Female,White,gender=Female,<=50K,"{""age"": ""36"", ""workclass"": ""State-gov"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""39"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college | State-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8102981894718753, ""p_observed"": 0.9051490947359374, ""prior_probability"": 0.44275132275132273, ""score"": 0.9051490947359374}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.45911348108117245, ""p_observed"": 0.7295567405405862, ""prior_probability"": 0.5572486772486772, ""score"": 0.7295567405405862}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8102981894718753, ""p_observed"": 0.9051490947359374, ""prior_probability"": 0.44275132275132273, ""score"": 0.8102981894718753}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.45911348108117245, ""p_observed"": 0.7295567405405862, ""prior_probability"": 0.5572486772486772, ""score"": 0.45911348108117245}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8102981894718753, ""p_observed"": 0.9051490947359374, ""prior_probability"": 0.44275132275132273, ""score"": -1.0140582213164286}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.45911348108117245, ""p_observed"": 0.7295567405405862, ""prior_probability"": 0.5572486772486772, ""score"": -1.2153799484356933}}"
1945,Male,White,gender=Male,>50K,"{""age"": ""57"", ""workclass"": ""Federal-gov"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Some-college | Federal-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7078880791967683, ""p_observed"": 0.1460559604016159, ""prior_probability"": 0.1390946502057613, ""score"": 0.1460559604016159}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.1844211956890628, ""p_observed"": 0.40778940215546855, ""prior_probability"": 0.8609053497942387, ""score"": 0.40778940215546855}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7078880791967683, ""p_observed"": 0.1460559604016159, ""prior_probability"": 0.1390946502057613, ""score"": -0.7078880791967683}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.1844211956890628, ""p_observed"": 0.40778940215546855, ""prior_probability"": 0.8609053497942387, ""score"": -0.1844211956890628}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.7078880791967683, ""p_observed"": 0.1460559604016159, ""prior_probability"": 0.1390946502057613, ""score"": -5.820131521429142}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.1844211956890628, ""p_observed"": 0.40778940215546855, ""prior_probability"": 0.8609053497942387, ""score"": -1.943779529205299}}"
1946,Male,White,gender=Male,<=50K,"{""age"": ""20"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.929898519652456, ""p_observed"": 0.9649492598262279, ""prior_probability"": 0.44275132275132273, ""score"": 0.9649492598262279}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8550928185815736, ""p_observed"": 0.9275464092907868, ""prior_probability"": 0.5572486772486772, ""score"": 0.9275464092907868}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.929898519652456, ""p_observed"": 0.9649492598262279, ""prior_probability"": 0.44275132275132273, ""score"": 0.929898519652456}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8550928185815736, ""p_observed"": 0.9275464092907868, ""prior_probability"": 0.5572486772486772, ""score"": 0.8550928185815736}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.929898519652456, ""p_observed"": 0.9649492598262279, ""prior_probability"": 0.44275132275132273, ""score"": -0.8861065337760479}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8550928185815736, ""p_observed"": 0.9275464092907868, ""prior_probability"": 0.5572486772486772, ""score"": -0.735168577993845}}"
1947,Female,White,gender=Female,<=50K,"{""age"": ""68"", ""workclass"": ""Self-emp-not-inc"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""20"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college | Self-emp-not-inc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7908534817609951, ""p_observed"": 0.8954267408804976, ""prior_probability"": 0.44275132275132273, ""score"": 0.8954267408804976}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5876886282352457, ""p_observed"": 0.7938443141176228, ""prior_probability"": 0.5572486772486772, ""score"": 0.7938443141176228}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7908534817609951, ""p_observed"": 0.8954267408804976, ""prior_probability"": 0.44275132275132273, ""score"": 0.7908534817609951}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5876886282352457, ""p_observed"": 0.7938443141176228, ""prior_probability"": 0.5572486772486772, ""score"": 0.5876886282352457}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7908534817609951, ""p_observed"": 0.8954267408804976, ""prior_probability"": 0.44275132275132273, ""score"": -1.0356567525226534}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5876886282352457, ""p_observed"": 0.7938443141176228, ""prior_probability"": 0.5572486772486772, ""score"": -1.0464795102281261}}"
1948,Male,Black,gender=Male,<=50K,"{""age"": ""32"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""50"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7946779450335169, ""p_observed"": 0.8973389725167582, ""prior_probability"": 0.44275132275132273, ""score"": 0.8973389725167582}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5171339363880569, ""p_observed"": 0.7585669681940285, ""prior_probability"": 0.5572486772486772, ""score"": 0.7585669681940285}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7946779450335169, ""p_observed"": 0.8973389725167582, ""prior_probability"": 0.44275132275132273, ""score"": 0.7946779450335169}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5171339363880569, ""p_observed"": 0.7585669681940285, ""prior_probability"": 0.5572486772486772, ""score"": 0.5171339363880569}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7946779450335169, ""p_observed"": 0.8973389725167582, ""prior_probability"": 0.44275132275132273, ""score"": -1.0313901997942887}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5171339363880569, ""p_observed"": 0.7585669681940285, ""prior_probability"": 0.5572486772486772, ""score"": -1.1373920680094542}}"
1949,Female,White,gender=Female,<=50K,"{""age"": ""39"", ""workclass"": ""Local-gov"", ""education"": ""Masters"", ""educational-num"": ""14"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Female,gender=Female,gender=Female,gender=Female,gender=Female,1,<=50K | Masters | Local-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.49680838815722583, ""p_observed"": 0.7484041940786129, ""prior_probability"": 0.4722222222222222, ""score"": 0.7484041940786129}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.0997380288310118, ""p_observed"": 0.45013098558449405, ""prior_probability"": 0.5277777777777778, ""score"": 0.45013098558449405}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.49680838815722583, ""p_observed"": 0.7484041940786129, ""prior_probability"": 0.4722222222222222, ""score"": 0.49680838815722583}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.0997380288310118, ""p_observed"": 0.45013098558449405, ""prior_probability"": 0.5277777777777778, ""score"": -0.0997380288310118}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.49680838815722583, ""p_observed"": 0.7484041940786129, ""prior_probability"": 0.4722222222222222, ""score"": -1.3299297554754133}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.0997380288310118, ""p_observed"": 0.45013098558449405, ""prior_probability"": 0.5277777777777778, ""score"": -2.2355132782824967}}"
1950,Male,White,gender=Male,<=50K,"{""age"": ""44"", ""workclass"": ""Self-emp-not-inc"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""57"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college | Self-emp-not-inc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7145311698325101, ""p_observed"": 0.8572655849162549, ""prior_probability"": 0.44275132275132273, ""score"": 0.8572655849162549}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3502973811241338, ""p_observed"": 0.6751486905620669, ""prior_probability"": 0.5572486772486772, ""score"": 0.6751486905620669}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7145311698325101, ""p_observed"": 0.8572655849162549, ""prior_probability"": 0.44275132275132273, ""score"": 0.7145311698325101}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3502973811241338, ""p_observed"": 0.6751486905620669, ""prior_probability"": 0.5572486772486772, ""score"": 0.3502973811241338}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7145311698325101, ""p_observed"": 0.8572655849162549, ""prior_probability"": 0.44275132275132273, ""score"": -1.122762030092195}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.3502973811241338, ""p_observed"": 0.6751486905620669, ""prior_probability"": 0.5572486772486772, ""score"": -1.370388340539575}}"
1951,Female,Black,gender=Female,<=50K,"{""age"": ""49"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""90"", ""native-country"": ""Jamaica""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6471630420687444, ""p_observed"": 0.823581521034372, ""prior_probability"": 0.44275132275132273, ""score"": 0.823581521034372}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.2591853063656735, ""p_observed"": 0.6295926531828367, ""prior_probability"": 0.5572486772486772, ""score"": 0.6295926531828367}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6471630420687444, ""p_observed"": 0.823581521034372, ""prior_probability"": 0.44275132275132273, ""score"": 0.6471630420687444}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.2591853063656735, ""p_observed"": 0.6295926531828367, ""prior_probability"": 0.5572486772486772, ""score"": 0.2591853063656735}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.6471630420687444, ""p_observed"": 0.823581521034372, ""prior_probability"": 0.44275132275132273, ""score"": -1.2029324965450952}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.2591853063656735, ""p_observed"": 0.6295926531828367, ""prior_probability"": 0.5572486772486772, ""score"": -1.5101081823724853}}"
1952,Male,Amer-Indian-Eskimo,gender=Male,<=50K,"{""age"": ""30"", ""workclass"": ""Private"", ""education"": ""11th"", ""educational-num"": ""7"", ""race"": ""Amer-Indian-Eskimo"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""Mexico""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 11th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9269195640997363, ""p_observed"": 0.963459782049868, ""prior_probability"": 0.3555070883315158, ""score"": 0.963459782049868}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8503026722139645, ""p_observed"": 0.9251513361069822, ""prior_probability"": 0.6444929116684842, ""score"": 0.9251513361069822}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9269195640997363, ""p_observed"": 0.963459782049868, ""prior_probability"": 0.3555070883315158, ""score"": 0.9269195640997363}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8503026722139645, ""p_observed"": 0.9251513361069822, ""prior_probability"": 0.6444929116684842, ""score"": 0.8503026722139645}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9269195640997363, ""p_observed"": 0.963459782049868, ""prior_probability"": 0.3555070883315158, ""score"": -1.1086591579184835}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8503026722139645, ""p_observed"": 0.9251513361069822, ""prior_probability"": 0.6444929116684842, ""score"": -0.5948873513497056}}"
