sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
2012,Female,White,gender=Female,>50K,"{""age"": ""27"", ""education"": ""Assoc-voc"", ""educational-num"": ""11"", ""race"": ""White"", ""hours-per-week"": ""72""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Assoc-voc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.8631913843455195, ""p_observed"": 0.06840430782724026, ""prior_probability"": 0.18211920529801323, ""score"": 0.06840430782724026}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.40975614243194713, ""p_observed"": 0.29512192878402654, ""prior_probability"": 0.8178807947019867, ""score"": 0.29512192878402654}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.8631913843455195, ""p_observed"": 0.06840430782724026, ""prior_probability"": 0.18211920529801323, ""score"": -0.8631913843455195}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.40975614243194713, ""p_observed"": 0.29512192878402654, ""prior_probability"": 0.8178807947019867, ""score"": -0.40975614243194713}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.8631913843455195, ""p_observed"": 0.06840430782724026, ""prior_probability"": 0.18211920529801323, ""score"": -7.067732784955142}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.40975614243194713, ""p_observed"": 0.29512192878402654, ""prior_probability"": 0.8178807947019867, ""score"": -2.6417720609922575}}"
2013,Male,White,gender=Male,<=50K,"{""age"": ""19"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""50""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9583909603639208, ""p_observed"": 0.9791954801819605, ""prior_probability"": 0.3531869020347662, ""score"": 0.9791954801819605}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8930573321575416, ""p_observed"": 0.9465286660787706, ""prior_probability"": 0.6468130979652338, ""score"": 0.9465286660787706}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9583909603639208, ""p_observed"": 0.9791954801819605, ""prior_probability"": 0.3531869020347662, ""score"": 0.9583909603639208}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8930573321575416, ""p_observed"": 0.9465286660787706, ""prior_probability"": 0.6468130979652338, ""score"": 0.8930573321575416}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9583909603639208, ""p_observed"": 0.9791954801819605, ""prior_probability"": 0.3531869020347662, ""score"": -1.0828058607706763}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8930573321575416, ""p_observed"": 0.9465286660787706, ""prior_probability"": 0.6468130979652338, ""score"": -0.5456059458544443}}"
2014,Male,White,gender=Male,<=50K,"{""age"": ""21"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""64""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9802816492509527, ""p_observed"": 0.9901408246254764, ""prior_probability"": 0.44275132275132273, ""score"": 0.9901408246254764}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8074991768083735, ""p_observed"": 0.9037495884041868, ""prior_probability"": 0.5572486772486772, ""score"": 0.9037495884041868}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9802816492509527, ""p_observed"": 0.9901408246254764, ""prior_probability"": 0.44275132275132273, ""score"": 0.9802816492509527}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8074991768083735, ""p_observed"": 0.9037495884041868, ""prior_probability"": 0.5572486772486772, ""score"": 0.8074991768083735}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9802816492509527, ""p_observed"": 0.9901408246254764, ""prior_probability"": 0.44275132275132273, ""score"": -0.8345632124894689}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8074991768083735, ""p_observed"": 0.9037495884041868, ""prior_probability"": 0.5572486772486772, ""score"": -0.7871496023121702}}"
2015,Male,White,gender=Male,<=50K,"{""age"": ""41"", ""education"": ""Assoc-acdm"", ""educational-num"": ""12"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Assoc-acdm,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.70471203884952, ""p_observed"": 0.8523560194247601, ""prior_probability"": 0.4611801242236025, ""score"": 0.8523560194247601}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.10311715805826921, ""p_observed"": 0.5515585790291346, ""prior_probability"": 0.5388198757763976, ""score"": 0.5515585790291346}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.70471203884952, ""p_observed"": 0.8523560194247601, ""prior_probability"": 0.4611801242236025, ""score"": 0.70471203884952}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.10311715805826921, ""p_observed"": 0.5515585790291346, ""prior_probability"": 0.5388198757763976, ""score"": 0.10311715805826921}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.70471203884952, ""p_observed"": 0.8523560194247601, ""prior_probability"": 0.4611801242236025, ""score"": -1.0934685398191004}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.10311715805826921, ""p_observed"": 0.5515585790291346, ""prior_probability"": 0.5388198757763976, ""score"": -1.8083884027335961}}"
2016,Female,White,gender=Female,<=50K,"{""age"": ""44"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""45""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Female,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8150530082566377, ""p_observed"": 0.9075265041283187, ""prior_probability"": 0.3531869020347662, ""score"": 0.9075265041283187}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3100782826359508, ""p_observed"": 0.6550391413179754, ""prior_probability"": 0.6468130979652338, ""score"": 0.6550391413179754}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8150530082566377, ""p_observed"": 0.9075265041283187, ""prior_probability"": 0.3531869020347662, ""score"": 0.8150530082566377}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3100782826359508, ""p_observed"": 0.6550391413179754, ""prior_probability"": 0.6468130979652338, ""score"": 0.3100782826359508}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8150530082566377, ""p_observed"": 0.9075265041283187, ""prior_probability"": 0.3531869020347662, ""score"": -1.2348229098838632}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.3100782826359508, ""p_observed"": 0.6550391413179754, ""prior_probability"": 0.6468130979652338, ""score"": -1.2818184758640325}}"
2017,Female,White,gender=Female,<=50K,"{""age"": ""27"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""60""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8218252777433619, ""p_observed"": 0.910912638871681, ""prior_probability"": 0.4140684410646388, ""score"": 0.910912638871681}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.0729696810341604, ""p_observed"": 0.5364848405170801, ""prior_probability"": 0.5859315589353612, ""score"": 0.5364848405170801}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8218252777433619, ""p_observed"": 0.910912638871681, ""prior_probability"": 0.4140684410646388, ""score"": 0.8218252777433619}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.0729696810341604, ""p_observed"": 0.5364848405170801, ""prior_probability"": 0.5859315589353612, ""score"": 0.0729696810341604}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8218252777433619, ""p_observed"": 0.910912638871681, ""prior_probability"": 0.4140684410646388, ""score"": -1.0683405665995016}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.0729696810341604, ""p_observed"": 0.5364848405170801, ""prior_probability"": 0.5859315589353612, ""score"": -1.7799862369907682}}"
2018,Female,White,gender=Female,<=50K,"{""age"": ""20"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9860544892313413, ""p_observed"": 0.9930272446156707, ""prior_probability"": 0.3531869020347662, ""score"": 0.9930272446156707}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9427492863869742, ""p_observed"": 0.9713746431934869, ""prior_probability"": 0.6468130979652338, ""score"": 0.9713746431934869}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9860544892313413, ""p_observed"": 0.9930272446156707, ""prior_probability"": 0.3531869020347662, ""score"": 0.9860544892313413}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9427492863869742, ""p_observed"": 0.9713746431934869, ""prior_probability"": 0.6468130979652338, ""score"": 0.9427492863869742}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9860544892313413, ""p_observed"": 0.9930272446156707, ""prior_probability"": 0.3531869020347662, ""score"": -1.0547522519286585}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9427492863869742, ""p_observed"": 0.9713746431934869, ""prior_probability"": 0.6468130979652338, ""score"": -0.4937840066219058}}"
2019,Female,White,gender=Female,<=50K,"{""age"": ""59"", ""education"": ""7th-8th"", ""educational-num"": ""4"", ""race"": ""White"", ""hours-per-week"": ""99""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 7th-8th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8972688450813756, ""p_observed"": 0.9486344225406877, ""prior_probability"": 0.2653061224489796, ""score"": 0.9486344225406877}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4369724616386297, ""p_observed"": 0.7184862308193146, ""prior_probability"": 0.7346938775510204, ""score"": 0.7184862308193146}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8972688450813756, ""p_observed"": 0.9486344225406877, ""prior_probability"": 0.2653061224489796, ""score"": 0.8972688450813756}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4369724616386297, ""p_observed"": 0.7184862308193146, ""prior_probability"": 0.7346938775510204, ""score"": 0.4369724616386297}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8972688450813756, ""p_observed"": 0.9486344225406877, ""prior_probability"": 0.2653061224489796, ""score"": -1.432334497583148}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.4369724616386297, ""p_observed"": 0.7184862308193146, ""prior_probability"": 0.7346938775510204, ""score"": -0.9695188345211238}}"
2020,Female,White,gender=Female,<=50K,"{""age"": ""29"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8301416053054477, ""p_observed"": 0.9150708026527237, ""prior_probability"": 0.44275132275132273, ""score"": 0.9150708026527237}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6952891664845864, ""p_observed"": 0.8476445832422931, ""prior_probability"": 0.5572486772486772, ""score"": 0.8476445832422931}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8301416053054477, ""p_observed"": 0.9150708026527237, ""prior_probability"": 0.44275132275132273, ""score"": 0.8301416053054477}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6952891664845864, ""p_observed"": 0.8476445832422931, ""prior_probability"": 0.5572486772486772, ""score"": 0.6952891664845864}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8301416053054477, ""p_observed"": 0.9150708026527237, ""prior_probability"": 0.44275132275132273, ""score"": -0.992254688246945}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.6952891664845864, ""p_observed"": 0.8476445832422931, ""prior_probability"": 0.5572486772486772, ""score"": -0.9153313895957017}}"
2021,Female,White,gender=Female,<=50K,"{""age"": ""32"", ""education"": ""Assoc-acdm"", ""educational-num"": ""12"", ""race"": ""White"", ""hours-per-week"": ""50""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Assoc-acdm,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5836441728413171, ""p_observed"": 0.7918220864206587, ""prior_probability"": 0.4611801242236025, ""score"": 0.7918220864206587}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.2057548311184067, ""p_observed"": 0.6028774155592036, ""prior_probability"": 0.5388198757763976, ""score"": 0.6028774155592036}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5836441728413171, ""p_observed"": 0.7918220864206587, ""prior_probability"": 0.4611801242236025, ""score"": 0.5836441728413171}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.2057548311184067, ""p_observed"": 0.6028774155592036, ""prior_probability"": 0.5388198757763976, ""score"": 0.2057548311184067}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.5836441728413171, ""p_observed"": 0.7918220864206587, ""prior_probability"": 0.4611801242236025, ""score"": -1.2408036888225351}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.2057548311184067, ""p_observed"": 0.6028774155592036, ""prior_probability"": 0.5388198757763976, ""score"": -1.6304567338933968}}"
2022,Male,White,gender=Male,>50K,"{""age"": ""39"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""50""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7748222866387924, ""p_observed"": 0.11258885668060388, ""prior_probability"": 0.129565816678153, ""score"": 0.11258885668060388}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.2689992160786507, ""p_observed"": 0.3655003919606747, ""prior_probability"": 0.870434183321847, ""score"": 0.3655003919606747}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7748222866387924, ""p_observed"": 0.11258885668060388, ""prior_probability"": 0.129565816678153, ""score"": -0.7748222866387924}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.2689992160786507, ""p_observed"": 0.3655003919606747, ""prior_probability"": 0.870434183321847, ""score"": -0.2689992160786507}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.7748222866387924, ""p_observed"": 0.11258885668060388, ""prior_probability"": 0.129565816678153, ""score"": -6.411591353922162}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.2689992160786507, ""p_observed"": 0.3655003919606747, ""prior_probability"": 0.870434183321847, ""score"": -2.151738985327801}}"
2023,Female,White,gender=Female,<=50K,"{""age"": ""19"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""25""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9929702599614297, ""p_observed"": 0.9964851299807149, ""prior_probability"": 0.3531869020347662, ""score"": 0.9964851299807149}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9785224119102056, ""p_observed"": 0.9892612059551027, ""prior_probability"": 0.6468130979652338, ""score"": 0.9892612059551027}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9929702599614297, ""p_observed"": 0.9964851299807149, ""prior_probability"": 0.3531869020347662, ""score"": 0.9929702599614297}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9785224119102056, ""p_observed"": 0.9892612059551027, ""prior_probability"": 0.6468130979652338, ""score"": 0.9785224119102056}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9929702599614297, ""p_observed"": 0.9964851299807149, ""prior_probability"": 0.3531869020347662, ""score"": -1.0478000180222782}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9785224119102056, ""p_observed"": 0.9892612059551027, ""prior_probability"": 0.6468130979652338, ""score"": -0.45729164317931326}}"
2024,Female,White,gender=Female,<=50K,"{""age"": ""21"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.980043577083249, ""p_observed"": 0.9900217885416245, ""prior_probability"": 0.44275132275132273, ""score"": 0.9900217885416245}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.923200764633154, ""p_observed"": 0.9616003823165771, ""prior_probability"": 0.5572486772486772, ""score"": 0.9616003823165771}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.980043577083249, ""p_observed"": 0.9900217885416245, ""prior_probability"": 0.44275132275132273, ""score"": 0.980043577083249}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.923200764633154, ""p_observed"": 0.9616003823165771, ""prior_probability"": 0.5572486772486772, ""score"": 0.923200764633154}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.980043577083249, ""p_observed"": 0.9900217885416245, ""prior_probability"": 0.44275132275132273, ""score"": -0.8348036696785981}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.923200764633154, ""p_observed"": 0.9616003823165771, ""prior_probability"": 0.5572486772486772, ""score"": -0.6630563156664901}}"
2025,Female,White,gender=Female,<=50K,"{""age"": ""31"", ""education"": ""11th"", ""educational-num"": ""7"", ""race"": ""White"", ""hours-per-week"": ""20""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 11th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.959689922277729, ""p_observed"": 0.9798449611388644, ""prior_probability"": 0.3555070883315158, ""score"": 0.9798449611388644}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9222465732516233, ""p_observed"": 0.9611232866258117, ""prior_probability"": 0.6444929116684842, ""score"": 0.9611232866258117}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.959689922277729, ""p_observed"": 0.9798449611388644, ""prior_probability"": 0.3555070883315158, ""score"": 0.959689922277729}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9222465732516233, ""p_observed"": 0.9611232866258117, ""prior_probability"": 0.6444929116684842, ""score"": 0.9222465732516233}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.959689922277729, ""p_observed"": 0.9798449611388644, ""prior_probability"": 0.3555070883315158, ""score"": -1.0749319363946521}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9222465732516233, ""p_observed"": 0.9611232866258117, ""prior_probability"": 0.6444929116684842, ""score"": -0.5185966314645417}}"
2026,Female,White,gender=Female,<=50K,"{""age"": ""38"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7171272368709665, ""p_observed"": 0.8585636184354832, ""prior_probability"": 0.44275132275132273, ""score"": 0.8585636184354832}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.24511966854973988, ""p_observed"": 0.6225598342748698, ""prior_probability"": 0.5572486772486772, ""score"": 0.6225598342748698}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7171272368709665, ""p_observed"": 0.8585636184354832, ""prior_probability"": 0.44275132275132273, ""score"": 0.7171272368709665}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.24511966854973988, ""p_observed"": 0.6225598342748698, ""prior_probability"": 0.5572486772486772, ""score"": 0.24511966854973988}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7171272368709665, ""p_observed"": 0.8585636184354832, ""prior_probability"": 0.44275132275132273, ""score"": -1.1197360091704989}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.24511966854973988, ""p_observed"": 0.6225598342748698, ""prior_probability"": 0.5572486772486772, ""score"": -1.5325747523222937}}"
2027,Male,Asian-Pac-Islander,gender=Male,>50K,"{""age"": ""30"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""Asian-Pac-Islander"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.8216597299747919, ""p_observed"": 0.08917013501260414, ""prior_probability"": 0.129565816678153, ""score"": 0.08917013501260414}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.7788929372237178, ""p_observed"": 0.11055353138814102, ""prior_probability"": 0.870434183321847, ""score"": 0.11055353138814102}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.8216597299747919, ""p_observed"": 0.08917013501260414, ""prior_probability"": 0.129565816678153, ""score"": -0.8216597299747919}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.7788929372237178, ""p_observed"": 0.11055353138814102, ""prior_probability"": 0.870434183321847, ""score"": -0.7788929372237178}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.8216597299747919, ""p_observed"": 0.08917013501260414, ""prior_probability"": 0.129565816678153, ""score"": -6.87798449952034}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.7788929372237178, ""p_observed"": 0.11055353138814102, ""prior_probability"": 0.870434183321847, ""score"": -4.543273987292431}}"
2028,Male,White,gender=Male,>50K,"{""age"": ""60"", ""education"": ""Masters"", ""educational-num"": ""14"", ""race"": ""White"", ""hours-per-week"": ""50""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Masters,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.18448340462745016, ""p_observed"": 0.40775829768627503, ""prior_probability"": 0.18875, ""score"": 0.40775829768627503}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5069271730254088, ""p_observed"": 0.7534635865127044, ""prior_probability"": 0.81125, ""score"": 0.7534635865127044}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.18448340462745016, ""p_observed"": 0.40775829768627503, ""prior_probability"": 0.18875, ""score"": -0.18448340462745016}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5069271730254088, ""p_observed"": 0.7534635865127044, ""prior_probability"": 0.81125, ""score"": 0.5069271730254088}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.18448340462745016, ""p_observed"": 0.40775829768627503, ""prior_probability"": 0.18875, ""score"": -3.4614932663577775}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5069271730254088, ""p_observed"": 0.7534635865127044, ""prior_probability"": 0.81125, ""score"": -0.7753281867224944}}"
2029,Female,White,gender=Female,<=50K,"{""age"": ""23"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9463033780880231, ""p_observed"": 0.9731516890440115, ""prior_probability"": 0.4140684410646388, ""score"": 0.9731516890440115}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9112182445806769, ""p_observed"": 0.9556091222903383, ""prior_probability"": 0.5859315589353612, ""score"": 0.9556091222903383}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9463033780880231, ""p_observed"": 0.9731516890440115, ""prior_probability"": 0.4140684410646388, ""score"": 0.9463033780880231}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9112182445806769, ""p_observed"": 0.9556091222903383, ""prior_probability"": 0.5859315589353612, ""score"": 0.9112182445806769}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9463033780880231, ""p_observed"": 0.9731516890440115, ""prior_probability"": 0.4140684410646388, ""score"": -0.9361546235367492}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9112182445806769, ""p_observed"": 0.9556091222903383, ""prior_probability"": 0.5859315589353612, ""score"": -0.6253649247259764}}"
2030,Male,White,gender=Male,<=50K,"{""age"": ""63"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""80""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8592276857622754, ""p_observed"": 0.9296138428811377, ""prior_probability"": 0.3531869020347662, ""score"": 0.9296138428811377}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.42483283154067475, ""p_observed"": 0.7124164157703373, ""prior_probability"": 0.6468130979652338, ""score"": 0.7124164157703373}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8592276857622754, ""p_observed"": 0.9296138428811377, ""prior_probability"": 0.3531869020347662, ""score"": 0.8592276857622754}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.42483283154067475, ""p_observed"": 0.7124164157703373, ""prior_probability"": 0.6468130979652338, ""score"": 0.42483283154067475}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8592276857622754, ""p_observed"": 0.9296138428811377, ""prior_probability"": 0.3531869020347662, ""score"": -1.1867298981909442}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.42483283154067475, ""p_observed"": 0.7124164157703373, ""prior_probability"": 0.6468130979652338, ""score"": -1.1138832709148612}}"
