sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
0,Male,White,gender=Male,<=50K,"{""age"": ""22"", ""workclass"": ""Private"", ""fnlwgt"": ""106843"", ""education"": ""10th"", ""educational-num"": ""6"", ""marital-status"": ""Never-married"", ""occupation"": ""Craft-repair"", ""relationship"": ""Other-relative"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""30"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Other-relative | Never-married | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9801647775819448, ""p_observed"": 0.9900823887909725, ""prior_probability"": 0.2, ""score"": 0.9900823887909725}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9767120206771477, ""p_observed"": 0.9883560103385738, ""prior_probability"": 0.8, ""score"": 0.9883560103385738}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9801647775819448, ""p_observed"": 0.9900823887909725, ""prior_probability"": 0.2, ""score"": 0.9801647775819448}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9767120206771477, ""p_observed"": 0.9883560103385738, ""prior_probability"": 0.8, ""score"": 0.9767120206771477}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9801647775819448, ""p_observed"": 0.9900823887909725, ""prior_probability"": 0.2, ""score"": -1.6094379124341003}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9767120206771477, ""p_observed"": 0.9883560103385738, ""prior_probability"": 0.8, ""score"": -0.2231435513142097}}"
1919,Female,White,gender=Female,>50K,"{""age"": ""47"", ""workclass"": ""Local-gov"", ""fnlwgt"": ""154430"", ""education"": ""Masters"", ""educational-num"": ""14"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Prof-specialty"", ""relationship"": ""Wife"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Female,gender=Female,gender=Female,0,>50K | Wife | Married-civ-spouse | Masters | Local-gov,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.38139719621364443, ""p_observed"": 0.6906985981068222, ""prior_probability"": 0.9821428571428571, ""score"": 0.6906985981068222}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.298578988210125, ""p_observed"": 0.6492894941050625, ""prior_probability"": 0.017857142857142856, ""score"": 0.6492894941050625}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.38139719621364443, ""p_observed"": 0.6906985981068222, ""prior_probability"": 0.9821428571428571, ""score"": 0.38139719621364443}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.298578988210125, ""p_observed"": 0.6492894941050625, ""prior_probability"": 0.017857142857142856, ""score"": 0.298578988210125}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.38139719621364443, ""p_observed"": 0.6906985981068222, ""prior_probability"": 0.9821428571428571, ""score"": -0.018018505502678365}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.298578988210125, ""p_observed"": 0.6492894941050625, ""prior_probability"": 0.017857142857142856, ""score"": -4.02535169073515}}"
1920,Female,White,gender=Female,<=50K,"{""age"": ""45"", ""workclass"": ""Private"", ""fnlwgt"": ""132847"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Never-married"", ""occupation"": ""Handlers-cleaners"", ""relationship"": ""Not-in-family"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | Not-in-family | Never-married | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9534110697212541, ""p_observed"": 0.9767055348606271, ""prior_probability"": 0.13414634146341464, ""score"": 0.9767055348606271}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9265500764992941, ""p_observed"": 0.963275038249647, ""prior_probability"": 0.8658536585365854, ""score"": 0.963275038249647}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9534110697212541, ""p_observed"": 0.9767055348606271, ""prior_probability"": 0.13414634146341464, ""score"": 0.9534110697212541}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9265500764992941, ""p_observed"": 0.963275038249647, ""prior_probability"": 0.8658536585365854, ""score"": 0.9265500764992941}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9534110697212541, ""p_observed"": 0.9767055348606271, ""prior_probability"": 0.13414634146341464, ""score"": -2.0088239744658827}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9265500764992941, ""p_observed"": 0.963275038249647, ""prior_probability"": 0.8658536585365854, ""score"": -0.1440393702229377}}"
1921,Male,White,gender=Male,<=50K,"{""age"": ""48"", ""workclass"": ""Private"", ""fnlwgt"": ""125892"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""marital-status"": ""Divorced"", ""occupation"": ""Exec-managerial"", ""relationship"": ""Other-relative"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Other-relative | Divorced | Bachelors | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7150503488678743, ""p_observed"": 0.8575251744339372, ""prior_probability"": 0.75, ""score"": 0.8575251744339372}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5812835690000917, ""p_observed"": 0.7906417845000459, ""prior_probability"": 0.25, ""score"": 0.7906417845000459}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7150503488678743, ""p_observed"": 0.8575251744339372, ""prior_probability"": 0.75, ""score"": 0.7150503488678743}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5812835690000917, ""p_observed"": 0.7906417845000459, ""prior_probability"": 0.25, ""score"": 0.5812835690000917}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.7150503488678743, ""p_observed"": 0.8575251744339372, ""prior_probability"": 0.75, ""score"": -0.2876820724517809}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.5812835690000917, ""p_observed"": 0.7906417845000459, ""prior_probability"": 0.25, ""score"": -1.3862943611198906}}"
1922,Female,White,gender=Female,<=50K,"{""age"": ""22"", ""workclass"": ""Private"", ""fnlwgt"": ""97212"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Never-married"", ""occupation"": ""Other-service"", ""relationship"": ""Not-in-family"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""15"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,gender=Female,gender=Female,gender=Female,gender=Female,1,<=50K | Not-in-family | Never-married | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9865638047761021, ""p_observed"": 0.993281902388051, ""prior_probability"": 0.5478723404255319, ""score"": 0.993281902388051}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9806970948988201, ""p_observed"": 0.9903485474494099, ""prior_probability"": 0.4521276595744681, ""score"": 0.9903485474494099}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9865638047761021, ""p_observed"": 0.993281902388051, ""prior_probability"": 0.5478723404255319, ""score"": 0.9865638047761021}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9806970948988201, ""p_observed"": 0.9903485474494099, ""prior_probability"": 0.4521276595744681, ""score"": 0.9806970948988201}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9865638047761021, ""p_observed"": 0.993281902388051, ""prior_probability"": 0.5478723404255319, ""score"": -0.6017129746003135}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9806970948988201, ""p_observed"": 0.9903485474494099, ""prior_probability"": 0.4521276595744681, ""score"": -0.7937907063396327}}"
1923,Male,White,gender=Male,>50K,"{""age"": ""42"", ""workclass"": ""Private"", ""fnlwgt"": ""33126"", ""education"": ""Assoc-acdm"", ""educational-num"": ""12"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Exec-managerial"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""60"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Husband | Married-civ-spouse | Assoc-acdm | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.02186462422968355, ""p_observed"": 0.48906768788515825, ""prior_probability"": 0.02564102564102564, ""score"": 0.48906768788515825}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.16188575976456376, ""p_observed"": 0.5809428798822818, ""prior_probability"": 0.9743589743589743, ""score"": 0.5809428798822818}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.02186462422968355, ""p_observed"": 0.48906768788515825, ""prior_probability"": 0.02564102564102564, ""score"": -0.02186462422968355}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.16188575976456376, ""p_observed"": 0.5809428798822818, ""prior_probability"": 0.9743589743589743, ""score"": 0.16188575976456376}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": -0.02186462422968355, ""p_observed"": 0.48906768788515825, ""prior_probability"": 0.02564102564102564, ""score"": -3.6635616461296463}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.16188575976456376, ""p_observed"": 0.5809428798822818, ""prior_probability"": 0.9743589743589743, ""score"": -0.025975486403260677}}"
1924,Male,White,gender=Male,>50K,"{""age"": ""38"", ""workclass"": ""Private"", ""fnlwgt"": ""20308"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Adm-clerical"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | Husband | Married-civ-spouse | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.37722889858640285, ""p_observed"": 0.3113855507067985, ""prior_probability"": 0.014705882352941176, ""score"": 0.3113855507067985}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.3225733122863091, ""p_observed"": 0.33871334385684543, ""prior_probability"": 0.9852941176470589, ""score"": 0.33871334385684543}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.37722889858640285, ""p_observed"": 0.3113855507067985, ""prior_probability"": 0.014705882352941176, ""score"": -0.37722889858640285}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.3225733122863091, ""p_observed"": 0.33871334385684543, ""prior_probability"": 0.9852941176470589, ""score"": -0.3225733122863091}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": -0.37722889858640285, ""p_observed"": 0.3113855507067985, ""prior_probability"": 0.014705882352941176, ""score"": -4.219507705176107}, ""gender=Male"": {""alpha"": 0.0, ""margin"": -0.3225733122863091, ""p_observed"": 0.33871334385684543, ""prior_probability"": 0.9852941176470589, ""score"": -0.014815085785140587}}"
1925,Male,White,gender=Male,<=50K,"{""age"": ""54"", ""workclass"": ""Private"", ""fnlwgt"": ""197189"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Transport-moving"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Husband | Married-civ-spouse | Bachelors | Private,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.018874042691528814, ""p_observed"": 0.4905629786542356, ""prior_probability"": 0.05, ""score"": 0.4905629786542356}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.1455360585870093, ""p_observed"": 0.4272319707064954, ""prior_probability"": 0.95, ""score"": 0.4272319707064954}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.018874042691528814, ""p_observed"": 0.4905629786542356, ""prior_probability"": 0.05, ""score"": -0.018874042691528814}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.1455360585870093, ""p_observed"": 0.4272319707064954, ""prior_probability"": 0.95, ""score"": -0.1455360585870093}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": -0.018874042691528814, ""p_observed"": 0.4905629786542356, ""prior_probability"": 0.05, ""score"": -2.995732273553991}, ""gender=Male"": {""alpha"": 0.0, ""margin"": -0.1455360585870093, ""p_observed"": 0.4272319707064954, ""prior_probability"": 0.95, ""score"": -0.05129329438755058}}"
1926,Male,White,gender=Male,<=50K,"{""age"": ""35"", ""workclass"": ""Private"", ""fnlwgt"": ""277347"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Machine-op-inspct"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""55"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Husband | Married-civ-spouse | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.46333665842534505, ""p_observed"": 0.7316683292126723, ""prior_probability"": 0.0033783783783783786, ""score"": 0.7316683292126723}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.38219474918526913, ""p_observed"": 0.6910973745926345, ""prior_probability"": 0.9966216216216216, ""score"": 0.6910973745926345}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.46333665842534505, ""p_observed"": 0.7316683292126723, ""prior_probability"": 0.0033783783783783786, ""score"": 0.46333665842534505}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.38219474918526913, ""p_observed"": 0.6910973745926345, ""prior_probability"": 0.9966216216216216, ""score"": 0.38219474918526913}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.46333665842534505, ""p_observed"": 0.7316683292126723, ""prior_probability"": 0.0033783783783783786, ""score"": -5.69035945432406}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.38219474918526913, ""p_observed"": 0.6910973745926345, ""prior_probability"": 0.9966216216216216, ""score"": -0.0033840979842405684}}"
1927,Female,White,gender=Female,<=50K,"{""age"": ""58"", ""workclass"": ""Private"", ""fnlwgt"": ""205896"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Divorced"", ""occupation"": ""Sales"", ""relationship"": ""Other-relative"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Other-relative | Divorced | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9243524578186859, ""p_observed"": 0.9621762289093431, ""prior_probability"": 0.7142857142857143, ""score"": 0.9621762289093431}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9065390740401219, ""p_observed"": 0.953269537020061, ""prior_probability"": 0.2857142857142857, ""score"": 0.953269537020061}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9243524578186859, ""p_observed"": 0.9621762289093431, ""prior_probability"": 0.7142857142857143, ""score"": 0.9243524578186859}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9065390740401219, ""p_observed"": 0.953269537020061, ""prior_probability"": 0.2857142857142857, ""score"": 0.9065390740401219}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9243524578186859, ""p_observed"": 0.9621762289093431, ""prior_probability"": 0.7142857142857143, ""score"": -0.3364722366212129}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9065390740401219, ""p_observed"": 0.953269537020061, ""prior_probability"": 0.2857142857142857, ""score"": -1.252762968495368}}"
1928,Female,White,gender=Female,<=50K,"{""age"": ""27"", ""workclass"": ""Private"", ""fnlwgt"": ""91501"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Tech-support"", ""relationship"": ""Wife"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Male,gender=Male,gender=Female,0,<=50K | Wife | Married-civ-spouse | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.41038188890508254, ""p_observed"": 0.7051909444525415, ""prior_probability"": 0.8571428571428571, ""score"": 0.7051909444525415}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5617170856571944, ""p_observed"": 0.7808585428285972, ""prior_probability"": 0.14285714285714285, ""score"": 0.7808585428285972}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.41038188890508254, ""p_observed"": 0.7051909444525415, ""prior_probability"": 0.8571428571428571, ""score"": 0.41038188890508254}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5617170856571944, ""p_observed"": 0.7808585428285972, ""prior_probability"": 0.14285714285714285, ""score"": 0.5617170856571944}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.41038188890508254, ""p_observed"": 0.7051909444525415, ""prior_probability"": 0.8571428571428571, ""score"": -0.15415067982725836}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.5617170856571944, ""p_observed"": 0.7808585428285972, ""prior_probability"": 0.14285714285714285, ""score"": -1.9459101490553135}}"
1929,Female,White,gender=Female,<=50K,"{""age"": ""30"", ""workclass"": ""Private"", ""fnlwgt"": ""323069"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Never-married"", ""occupation"": ""Adm-clerical"", ""relationship"": ""Not-in-family"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""30"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,gender=Female,gender=Female,gender=Female,gender=Female,1,<=50K | Not-in-family | Never-married | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9679569022255832, ""p_observed"": 0.9839784511127915, ""prior_probability"": 0.6936416184971098, ""score"": 0.9839784511127915}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.954139387426999, ""p_observed"": 0.9770696937134993, ""prior_probability"": 0.3063583815028902, ""score"": 0.9770696937134993}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9679569022255832, ""p_observed"": 0.9839784511127915, ""prior_probability"": 0.6936416184971098, ""score"": 0.9679569022255832}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.954139387426999, ""p_observed"": 0.9770696937134993, ""prior_probability"": 0.3063583815028902, ""score"": 0.954139387426999}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9679569022255832, ""p_observed"": 0.9839784511127915, ""prior_probability"": 0.6936416184971098, ""score"": -0.365799851715733}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.954139387426999, ""p_observed"": 0.9770696937134993, ""prior_probability"": 0.3063583815028902, ""score"": -1.182999680945657}}"
1930,Male,White,gender=Male,>50K,"{""age"": ""48"", ""workclass"": ""Private"", ""fnlwgt"": ""182862"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Craft-repair"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Husband | Married-civ-spouse | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.3101330816947949, ""p_observed"": 0.34493345915260254, ""prior_probability"": 0.005, ""score"": 0.34493345915260254}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.23955464032574697, ""p_observed"": 0.3802226798371266, ""prior_probability"": 0.995, ""score"": 0.3802226798371266}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.3101330816947949, ""p_observed"": 0.34493345915260254, ""prior_probability"": 0.005, ""score"": -0.3101330816947949}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.23955464032574697, ""p_observed"": 0.3802226798371266, ""prior_probability"": 0.995, ""score"": -0.23955464032574697}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": -0.3101330816947949, ""p_observed"": 0.34493345915260254, ""prior_probability"": 0.005, ""score"": -5.298317366548036}, ""gender=Male"": {""alpha"": 0.0, ""margin"": -0.23955464032574697, ""p_observed"": 0.3802226798371266, ""prior_probability"": 0.995, ""score"": -0.005012541823544286}}"
1931,Male,White,gender=Male,<=50K,"{""age"": ""47"", ""workclass"": ""Private"", ""fnlwgt"": ""287480"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Craft-repair"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Husband | Married-civ-spouse | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.30533687607670723, ""p_observed"": 0.6526684380383536, ""prior_probability"": 0.0037735849056603774, ""score"": 0.6526684380383536}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.21962612215148763, ""p_observed"": 0.609813061075744, ""prior_probability"": 0.9962264150943396, ""score"": 0.609813061075744}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.30533687607670723, ""p_observed"": 0.6526684380383536, ""prior_probability"": 0.0037735849056603774, ""score"": 0.30533687607670723}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.21962612215148763, ""p_observed"": 0.609813061075744, ""prior_probability"": 0.9962264150943396, ""score"": 0.21962612215148763}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.30533687607670723, ""p_observed"": 0.6526684380383536, ""prior_probability"": 0.0037735849056603774, ""score"": -5.579729825986222}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.21962612215148763, ""p_observed"": 0.609813061075744, ""prior_probability"": 0.9962264150943396, ""score"": -0.0037807228399060443}}"
1932,Male,White,gender=Male,<=50K,"{""age"": ""19"", ""workclass"": ""Private"", ""fnlwgt"": ""142037"", ""education"": ""11th"", ""educational-num"": ""7"", ""marital-status"": ""Never-married"", ""occupation"": ""Handlers-cleaners"", ""relationship"": ""Own-child"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""30"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Own-child | Never-married | 11th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9954132392670736, ""p_observed"": 0.9977066196335368, ""prior_probability"": 0.08888888888888889, ""score"": 0.9977066196335368}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9941984429195454, ""p_observed"": 0.9970992214597727, ""prior_probability"": 0.9111111111111111, ""score"": 0.9970992214597727}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9954132392670736, ""p_observed"": 0.9977066196335368, ""prior_probability"": 0.08888888888888889, ""score"": 0.9954132392670736}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9941984429195454, ""p_observed"": 0.9970992214597727, ""prior_probability"": 0.9111111111111111, ""score"": 0.9941984429195454}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9954132392670736, ""p_observed"": 0.9977066196335368, ""prior_probability"": 0.08888888888888889, ""score"": -2.4203681286504293}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9941984429195454, ""p_observed"": 0.9970992214597727, ""prior_probability"": 0.9111111111111111, ""score"": -0.09309042306601198}}"
1933,Female,White,gender=Female,>50K,"{""age"": ""62"", ""workclass"": ""Local-gov"", ""fnlwgt"": ""117292"", ""education"": ""Masters"", ""educational-num"": ""14"", ""marital-status"": ""Never-married"", ""occupation"": ""Prof-specialty"", ""relationship"": ""Not-in-family"", ""race"": ""White"", ""capital-gain"": ""8614"", ""capital-loss"": ""0"", ""hours-per-week"": ""45"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Not-in-family | Never-married | Masters | Local-gov,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.3956320031043751, ""p_observed"": 0.6978160015521875, ""prior_probability"": 0.36666666666666664, ""score"": 0.6978160015521875}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4760314039877617, ""p_observed"": 0.7380157019938809, ""prior_probability"": 0.6333333333333333, ""score"": 0.7380157019938809}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.3956320031043751, ""p_observed"": 0.6978160015521875, ""prior_probability"": 0.36666666666666664, ""score"": 0.3956320031043751}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4760314039877617, ""p_observed"": 0.7380157019938809, ""prior_probability"": 0.6333333333333333, ""score"": 0.4760314039877617}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.3956320031043751, ""p_observed"": 0.6978160015521875, ""prior_probability"": 0.36666666666666664, ""score"": -1.0033021088637848}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.4760314039877617, ""p_observed"": 0.7380157019938809, ""prior_probability"": 0.6333333333333333, ""score"": -0.456758402495715}}"
