sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
0,Male,White,gender=Male,<=50K,"{""age"": ""22"", ""workclass"": ""Private"", ""education"": ""10th"", ""educational-num"": ""6"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""30"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": 0.9869258098942282}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": 0.9625357674873453}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": 0.9738516197884565}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": 0.9250715349746907}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": -1.127865661397936}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": -0.4803701550260806}}"
64,Male,White,gender=Male,<=50K,"{""age"": ""21"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.929898519652456, ""p_observed"": 0.9649492598262279, ""prior_probability"": 0.44275132275132273, ""score"": 0.9649492598262279}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8550928185815736, ""p_observed"": 0.9275464092907868, ""prior_probability"": 0.5572486772486772, ""score"": 0.9275464092907868}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.929898519652456, ""p_observed"": 0.9649492598262279, ""prior_probability"": 0.44275132275132273, ""score"": 0.929898519652456}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8550928185815736, ""p_observed"": 0.9275464092907868, ""prior_probability"": 0.5572486772486772, ""score"": 0.8550928185815736}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.929898519652456, ""p_observed"": 0.9649492598262279, ""prior_probability"": 0.44275132275132273, ""score"": -0.8861065337760479}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8550928185815736, ""p_observed"": 0.9275464092907868, ""prior_probability"": 0.5572486772486772, ""score"": -0.735168577993845}}"
65,Male,White,gender=Male,<=50K,"{""age"": ""44"", ""workclass"": ""State-gov"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | State-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7984620768733156, ""p_observed"": 0.8992310384366577, ""prior_probability"": 0.3531869020347662, ""score"": 0.8992310384366577}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5358432883747164, ""p_observed"": 0.7679216441873583, ""prior_probability"": 0.6468130979652338, ""score"": 0.7679216441873583}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7984620768733156, ""p_observed"": 0.8992310384366577, ""prior_probability"": 0.3531869020347662, ""score"": 0.7984620768733156}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5358432883747164, ""p_observed"": 0.7679216441873583, ""prior_probability"": 0.6468130979652338, ""score"": 0.5358432883747164}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7984620768733156, ""p_observed"": 0.8992310384366577, ""prior_probability"": 0.3531869020347662, ""score"": -1.2531884598548786}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5358432883747164, ""p_observed"": 0.7679216441873583, ""prior_probability"": 0.6468130979652338, ""score"": -0.9638330547484736}}"
66,Male,White,gender=Male,>50K,"{""age"": ""25"", ""workclass"": ""Private"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""45"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Bachelors | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7102079622605322, ""p_observed"": 0.14489601886973397, ""prior_probability"": 0.15218508997429306, ""score"": 0.14489601886973397}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.46062585426031943, ""p_observed"": 0.26968707286984017, ""prior_probability"": 0.847814910025707, ""score"": 0.26968707286984017}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7102079622605322, ""p_observed"": 0.14489601886973397, ""prior_probability"": 0.15218508997429306, ""score"": -0.7102079622605322}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.46062585426031943, ""p_observed"": 0.26968707286984017, ""prior_probability"": 0.847814910025707, ""score"": -0.46062585426031943}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.7102079622605322, ""p_observed"": 0.14489601886973397, ""prior_probability"": 0.15218508997429306, ""score"": -5.746135611832556}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.46062585426031943, ""p_observed"": 0.26968707286984017, ""prior_probability"": 0.847814910025707, ""score"": -2.786078896497542}}"
67,Male,White,gender=Male,<=50K,"{""age"": ""23"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""20"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9559882122233758, ""p_observed"": 0.9779941061116879, ""prior_probability"": 0.3531869020347662, ""score"": 0.9779941061116879}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9074249198855133, ""p_observed"": 0.9537124599427566, ""prior_probability"": 0.6468130979652338, ""score"": 0.9537124599427566}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9559882122233758, ""p_observed"": 0.9779941061116879, ""prior_probability"": 0.3531869020347662, ""score"": 0.9559882122233758}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9074249198855133, ""p_observed"": 0.9537124599427566, ""prior_probability"": 0.6468130979652338, ""score"": 0.9074249198855133}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9559882122233758, ""p_observed"": 0.9779941061116879, ""prior_probability"": 0.3531869020347662, ""score"": -1.0852611655190185}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9074249198855133, ""p_observed"": 0.9537124599427566, ""prior_probability"": 0.6468130979652338, ""score"": -0.5304840163492128}}"
68,Male,White,gender=Male,<=50K,"{""age"": ""24"", ""workclass"": ""Private"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Bachelors | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8538369239968584, ""p_observed"": 0.9269184619984291, ""prior_probability"": 0.4140684410646388, ""score"": 0.9269184619984291}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.682287012925609, ""p_observed"": 0.8411435064628044, ""prior_probability"": 0.5859315589353612, ""score"": 0.8411435064628044}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8538369239968584, ""p_observed"": 0.9269184619984291, ""prior_probability"": 0.4140684410646388, ""score"": 0.8538369239968584}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.682287012925609, ""p_observed"": 0.8411435064628044, ""prior_probability"": 0.5859315589353612, ""score"": 0.682287012925609}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8538369239968584, ""p_observed"": 0.9269184619984291, ""prior_probability"": 0.4140684410646388, ""score"": -1.0335033548271462}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.682287012925609, ""p_observed"": 0.8411435064628044, ""prior_probability"": 0.5859315589353612, ""score"": -0.8805382812104356}}"
69,Male,Black,gender=Male,<=50K,"{""age"": ""18"", ""workclass"": ""Private"", ""education"": ""11th"", ""educational-num"": ""7"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""8"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 11th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9791205911802076, ""p_observed"": 0.9895602955901037, ""prior_probability"": 0.3555070883315158, ""score"": 0.9895602955901037}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9468124942969168, ""p_observed"": 0.9734062471484585, ""prior_probability"": 0.6444929116684842, ""score"": 0.9734062471484585}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9791205911802076, ""p_observed"": 0.9895602955901037, ""prior_probability"": 0.3555070883315158, ""score"": 0.9791205911802076}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9468124942969168, ""p_observed"": 0.9734062471484585, ""prior_probability"": 0.6444929116684842, ""score"": 0.9468124942969168}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9791205911802076, ""p_observed"": 0.9895602955901037, ""prior_probability"": 0.3555070883315158, ""score"": -1.0551992516579063}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9468124942969168, ""p_observed"": 0.9734062471484585, ""prior_probability"": 0.6444929116684842, ""score"": -0.4931989823298596}}"
70,Male,White,gender=Male,<=50K,"{""age"": ""43"", ""workclass"": ""Self-emp-not-inc"", ""education"": ""12th"", ""educational-num"": ""8"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""60"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 12th | Self-emp-not-inc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.762277056089924, ""p_observed"": 0.8811385280449618, ""prior_probability"": 0.345565749235474, ""score"": 0.8811385280449618}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.47922843261679865, ""p_observed"": 0.7396142163083993, ""prior_probability"": 0.654434250764526, ""score"": 0.7396142163083993}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.762277056089924, ""p_observed"": 0.8811385280449618, ""prior_probability"": 0.345565749235474, ""score"": 0.762277056089924}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.47922843261679865, ""p_observed"": 0.7396142163083993, ""prior_probability"": 0.654434250764526, ""score"": 0.47922843261679865}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.762277056089924, ""p_observed"": 0.8811385280449618, ""prior_probability"": 0.345565749235474, ""score"": -1.315653203895308}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.47922843261679865, ""p_observed"": 0.7396142163083993, ""prior_probability"": 0.654434250764526, ""score"": -1.027237271947942}}"
71,Male,White,gender=Male,<=50K,"{""age"": ""71"", ""workclass"": ""Self-emp-not-inc"", ""education"": ""7th-8th"", ""educational-num"": ""4"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""10"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 7th-8th | Self-emp-not-inc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8644145247001064, ""p_observed"": 0.9322072623500531, ""prior_probability"": 0.2653061224489796, ""score"": 0.9322072623500531}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7288981375316392, ""p_observed"": 0.8644490687658196, ""prior_probability"": 0.7346938775510204, ""score"": 0.8644490687658196}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8644145247001064, ""p_observed"": 0.9322072623500531, ""prior_probability"": 0.2653061224489796, ""score"": 0.8644145247001064}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7288981375316392, ""p_observed"": 0.8644490687658196, ""prior_probability"": 0.7346938775510204, ""score"": 0.7288981375316392}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8644145247001064, ""p_observed"": 0.9322072623500531, ""prior_probability"": 0.2653061224489796, ""score"": -1.4672711496981843}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7288981375316392, ""p_observed"": 0.8644490687658196, ""prior_probability"": 0.7346938775510204, ""score"": -0.5996271390309159}}"
72,Male,White,gender=Male,>50K,"{""age"": ""52"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""1977"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.11166979928175391, ""p_observed"": 0.44416510035912304, ""prior_probability"": 0.129565816678153, ""score"": 0.44416510035912304}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.22660231819049143, ""p_observed"": 0.6133011590952456, ""prior_probability"": 0.870434183321847, ""score"": 0.6133011590952456}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.11166979928175391, ""p_observed"": 0.44416510035912304, ""prior_probability"": 0.129565816678153, ""score"": -0.11166979928175391}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.22660231819049143, ""p_observed"": 0.6133011590952456, ""prior_probability"": 0.870434183321847, ""score"": 0.22660231819049143}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.11166979928175391, ""p_observed"": 0.44416510035912304, ""prior_probability"": 0.129565816678153, ""score"": -3.6666841660791096}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.22660231819049143, ""p_observed"": 0.6133011590952456, ""prior_probability"": 0.870434183321847, ""score"": -1.1165614833738295}}"
73,Female,White,gender=Female,<=50K,"{""age"": ""60"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""70"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7240436485401218, ""p_observed"": 0.8620218242700608, ""prior_probability"": 0.44275132275132273, ""score"": 0.8620218242700608}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.2856299526458662, ""p_observed"": 0.6428149763229332, ""prior_probability"": 0.5572486772486772, ""score"": 0.6428149763229332}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7240436485401218, ""p_observed"": 0.8620218242700608, ""prior_probability"": 0.44275132275132273, ""score"": 0.7240436485401218}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.2856299526458662, ""p_observed"": 0.6428149763229332, ""prior_probability"": 0.5572486772486772, ""score"": 0.2856299526458662}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7240436485401218, ""p_observed"": 0.8620218242700608, ""prior_probability"": 0.44275132275132273, ""score"": -1.1116963956634673}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.2856299526458662, ""p_observed"": 0.6428149763229332, ""prior_probability"": 0.5572486772486772, ""score"": -1.4685403740652583}}"
74,Male,White,gender=Male,>50K,"{""age"": ""25"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""8614"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Some-college | Private,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.3099201213093511, ""p_observed"": 0.6549600606546755, ""prior_probability"": 0.1390946502057613, ""score"": 0.6549600606546755}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3867335810087801, ""p_observed"": 0.6933667905043901, ""prior_probability"": 0.8609053497942387, ""score"": 0.6933667905043901}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.3099201213093511, ""p_observed"": 0.6549600606546755, ""prior_probability"": 0.1390946502057613, ""score"": 0.3099201213093511}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3867335810087801, ""p_observed"": 0.6933667905043901, ""prior_probability"": 0.8609053497942387, ""score"": 0.3867335810087801}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.3099201213093511, ""p_observed"": 0.6549600606546755, ""prior_probability"": 0.1390946502057613, ""score"": -2.8189626834630457}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.3867335810087801, ""p_observed"": 0.6933667905043901, ""prior_probability"": 0.8609053497942387, ""score"": -0.8821629923177124}}"
75,Female,White,gender=Female,<=50K,"{""age"": ""21"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""49"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8794733579073288, ""p_observed"": 0.9397366789536645, ""prior_probability"": 0.44275132275132273, ""score"": 0.9397366789536645}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7590530964670367, ""p_observed"": 0.8795265482335184, ""prior_probability"": 0.5572486772486772, ""score"": 0.8795265482335184}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8794733579073288, ""p_observed"": 0.9397366789536645, ""prior_probability"": 0.44275132275132273, ""score"": 0.8794733579073288}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7590530964670367, ""p_observed"": 0.8795265482335184, ""prior_probability"": 0.5572486772486772, ""score"": 0.7590530964670367}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8794733579073288, ""p_observed"": 0.9397366789536645, ""prior_probability"": 0.44275132275132273, ""score"": -0.9390581582113865}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7590530964670367, ""p_observed"": 0.8795265482335184, ""prior_probability"": 0.5572486772486772, ""score"": -0.8414867397555582}}"
76,Male,White,gender=Male,>50K,"{""age"": ""35"", ""workclass"": ""Private"", ""education"": ""Assoc-voc"", ""educational-num"": ""11"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Assoc-voc | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.774667836364518, ""p_observed"": 0.1126660818177411, ""prior_probability"": 0.18211920529801323, ""score"": 0.1126660818177411}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.5137421428949869, ""p_observed"": 0.24312892855250673, ""prior_probability"": 0.8178807947019867, ""score"": 0.24312892855250673}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.774667836364518, ""p_observed"": 0.1126660818177411, ""prior_probability"": 0.18211920529801323, ""score"": -0.774667836364518}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.5137421428949869, ""p_observed"": 0.24312892855250673, ""prior_probability"": 0.8178807947019867, ""score"": -0.5137421428949869}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.774667836364518, ""p_observed"": 0.1126660818177411, ""prior_probability"": 0.18211920529801323, ""score"": -6.069747558437391}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.5137421428949869, ""p_observed"": 0.24312892855250673, ""prior_probability"": 0.8178807947019867, ""score"": -3.0293654930853986}}"
77,Male,White,gender=Male,<=50K,"{""age"": ""31"", ""workclass"": ""Local-gov"", ""education"": ""10th"", ""educational-num"": ""6"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""1741"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 10th | Local-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8749513850234373, ""p_observed"": 0.9374756925117186, ""prior_probability"": 0.3323572474377745, ""score"": 0.9374756925117186}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6985649091024962, ""p_observed"": 0.8492824545512481, ""prior_probability"": 0.6676427525622255, ""score"": 0.8492824545512481}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8749513850234373, ""p_observed"": 0.9374756925117186, ""prior_probability"": 0.3323572474377745, ""score"": 0.8749513850234373}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6985649091024962, ""p_observed"": 0.8492824545512481, ""prior_probability"": 0.6676427525622255, ""score"": 0.6985649091024962}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8749513850234373, ""p_observed"": 0.9374756925117186, ""prior_probability"": 0.3323572474377745, ""score"": -1.2306737410118023}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.6985649091024962, ""p_observed"": 0.8492824545512481, ""prior_probability"": 0.6676427525622255, ""score"": -0.7307289643104903}}"
78,Female,White,gender=Female,>50K,"{""age"": ""41"", ""workclass"": ""Private"", ""education"": ""Masters"", ""educational-num"": ""14"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""50"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Masters | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.20436811695366985, ""p_observed"": 0.39781594152316513, ""prior_probability"": 0.18875, ""score"": 0.39781594152316513}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.34629964886877, ""p_observed"": 0.673149824434385, ""prior_probability"": 0.81125, ""score"": 0.673149824434385}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.20436811695366985, ""p_observed"": 0.39781594152316513, ""prior_probability"": 0.18875, ""score"": -0.20436811695366985}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.34629964886877, ""p_observed"": 0.673149824434385, ""prior_probability"": 0.81125, ""score"": 0.34629964886877}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.20436811695366985, ""p_observed"": 0.39781594152316513, ""prior_probability"": 0.18875, ""score"": -3.5108635691512307}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.34629964886877, ""p_observed"": 0.673149824434385, ""prior_probability"": 0.81125, ""score"": -1.0007537157017428}}"
79,Male,White,gender=Male,<=50K,"{""age"": ""27"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.917475587486382, ""p_observed"": 0.958737793743191, ""prior_probability"": 0.3531869020347662, ""score"": 0.958737793743191}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.826030873098181, ""p_observed"": 0.9130154365490905, ""prior_probability"": 0.6468130979652338, ""score"": 0.9130154365490905}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.917475587486382, ""p_observed"": 0.958737793743191, ""prior_probability"": 0.3531869020347662, ""score"": 0.917475587486382}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.826030873098181, ""p_observed"": 0.9130154365490905, ""prior_probability"": 0.6468130979652338, ""score"": 0.826030873098181}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.917475587486382, ""p_observed"": 0.958737793743191, ""prior_probability"": 0.3531869020347662, ""score"": -1.1250332102666063}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.826030873098181, ""p_observed"": 0.9130154365490905, ""prior_probability"": 0.6468130979652338, ""score"": -0.6177028831308649}}"
