sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
148,Male,White,gender=Male,<=50K,"{""age"": ""30"", ""education"": ""Assoc-voc"", ""educational-num"": ""11"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Assoc-voc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.775103581531114, ""p_observed"": 0.8875517907655572, ""prior_probability"": 0.40348837209302324, ""score"": 0.8875517907655572}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.517740292501928, ""p_observed"": 0.7588701462509637, ""prior_probability"": 0.5965116279069768, ""score"": 0.7588701462509637}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.775103581531114, ""p_observed"": 0.8875517907655572, ""prior_probability"": 0.40348837209302324, ""score"": 0.775103581531114}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.517740292501928, ""p_observed"": 0.7588701462509637, ""prior_probability"": 0.5965116279069768, ""score"": 0.517740292501928}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.775103581531114, ""p_observed"": 0.8875517907655572, ""prior_probability"": 0.40348837209302324, ""score"": -1.1461844163867383}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.517740292501928, ""p_observed"": 0.7588701462509637, ""prior_probability"": 0.5965116279069768, ""score"": -1.0685057471400161}}"
149,Male,White,gender=Male,>50K,"{""age"": ""51"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7863819222734161, ""p_observed"": 0.10680903886329181, ""prior_probability"": 0.129565816678153, ""score"": 0.10680903886329181}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.33911070207951904, ""p_observed"": 0.33044464896024056, ""prior_probability"": 0.870434183321847, ""score"": 0.33044464896024056}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7863819222734161, ""p_observed"": 0.10680903886329181, ""prior_probability"": 0.129565816678153, ""score"": -0.7863819222734161}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.33911070207951904, ""p_observed"": 0.33044464896024056, ""prior_probability"": 0.870434183321847, ""score"": -0.33911070207951904}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.7863819222734161, ""p_observed"": 0.10680903886329181, ""prior_probability"": 0.129565816678153, ""score"": -6.516991735025915}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.33911070207951904, ""p_observed"": 0.33044464896024056, ""prior_probability"": 0.870434183321847, ""score"": -2.3533953513080195}}"
150,Female,White,gender=Female,<=50K,"{""age"": ""57"", ""education"": ""Assoc-voc"", ""educational-num"": ""11"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Assoc-voc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8037759206592671, ""p_observed"": 0.9018879603296336, ""prior_probability"": 0.40348837209302324, ""score"": 0.9018879603296336}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.195430604396377, ""p_observed"": 0.5977153021981885, ""prior_probability"": 0.5965116279069768, ""score"": 0.5977153021981885}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8037759206592671, ""p_observed"": 0.9018879603296336, ""prior_probability"": 0.40348837209302324, ""score"": 0.8037759206592671}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.195430604396377, ""p_observed"": 0.5977153021981885, ""prior_probability"": 0.5965116279069768, ""score"": 0.195430604396377}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8037759206592671, ""p_observed"": 0.9018879603296336, ""prior_probability"": 0.40348837209302324, ""score"": -1.1141375675594687}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.195430604396377, ""p_observed"": 0.5977153021981885, ""prior_probability"": 0.5965116279069768, ""score"": -1.5459379874282908}}"
151,Male,White,gender=Male,<=50K,"{""age"": ""38"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""80""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7870353296540565, ""p_observed"": 0.8935176648270282, ""prior_probability"": 0.3531869020347662, ""score"": 0.8935176648270282}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3814260855818806, ""p_observed"": 0.6907130427909403, ""prior_probability"": 0.6468130979652338, ""score"": 0.6907130427909403}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7870353296540565, ""p_observed"": 0.8935176648270282, ""prior_probability"": 0.3531869020347662, ""score"": 0.7870353296540565}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3814260855818806, ""p_observed"": 0.6907130427909403, ""prior_probability"": 0.6468130979652338, ""score"": 0.3814260855818806}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7870353296540565, ""p_observed"": 0.8935176648270282, ""prior_probability"": 0.3531869020347662, ""score"": -1.26593624305969}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.3814260855818806, ""p_observed"": 0.6907130427909403, ""prior_probability"": 0.6468130979652338, ""score"": -1.1757595403282424}}"
152,Male,White,gender=Male,>50K,"{""age"": ""63"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7625663560042335, ""p_observed"": 0.11871682199788314, ""prior_probability"": 0.1390946502057613, ""score"": 0.11871682199788314}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.2225149872919297, ""p_observed"": 0.38874250635403523, ""prior_probability"": 0.8609053497942387, ""score"": 0.38874250635403523}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7625663560042335, ""p_observed"": 0.11871682199788314, ""prior_probability"": 0.1390946502057613, ""score"": -0.7625663560042335}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.2225149872919297, ""p_observed"": 0.38874250635403523, ""prior_probability"": 0.8609053497942387, ""score"": -0.2225149872919297}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.7625663560042335, ""p_observed"": 0.11871682199788314, ""prior_probability"": 0.1390946502057613, ""score"": -6.234629178465806}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.2225149872919297, ""p_observed"": 0.38874250635403523, ""prior_probability"": 0.8609053497942387, ""score"": -2.0394468950181786}}"
153,Male,White,gender=Male,<=50K,"{""age"": ""43"", ""education"": ""Prof-school"", ""educational-num"": ""15"", ""race"": ""White"", ""hours-per-week"": ""50""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | Prof-school,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.779738022606578, ""p_observed"": 0.11013098869671097, ""prior_probability"": 0.2966101694915254, ""score"": 0.11013098869671097}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.8341962051175942, ""p_observed"": 0.08290189744120285, ""prior_probability"": 0.7033898305084746, ""score"": 0.08290189744120285}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.779738022606578, ""p_observed"": 0.11013098869671097, ""prior_probability"": 0.2966101694915254, ""score"": -0.779738022606578}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.8341962051175942, ""p_observed"": 0.08290189744120285, ""prior_probability"": 0.7033898305084746, ""score"": -0.8341962051175942}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.779738022606578, ""p_observed"": 0.11013098869671097, ""prior_probability"": 0.2966101694915254, ""score"": -5.627506193583225}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.8341962051175942, ""p_observed"": 0.08290189744120285, ""prior_probability"": 0.7033898305084746, ""score"": -5.332038674247379}}"
154,Male,White,gender=Male,<=50K,"{""age"": ""37"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7132275007232092, ""p_observed"": 0.8566137503616046, ""prior_probability"": 0.44275132275132273, ""score"": 0.8566137503616046}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.2631566605849236, ""p_observed"": 0.6315783302924617, ""prior_probability"": 0.5572486772486772, ""score"": 0.6315783302924617}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7132275007232092, ""p_observed"": 0.8566137503616046, ""prior_probability"": 0.44275132275132273, ""score"": 0.7132275007232092}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.2631566605849236, ""p_observed"": 0.6315783302924617, ""prior_probability"": 0.5572486772486772, ""score"": 0.2631566605849236}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7132275007232092, ""p_observed"": 0.8566137503616046, ""prior_probability"": 0.44275132275132273, ""score"": -1.124283338092501}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.2631566605849236, ""p_observed"": 0.6315783302924617, ""prior_probability"": 0.5572486772486772, ""score"": -1.50381029326324}}"
155,Male,White,gender=Male,<=50K,"{""age"": ""46"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7507151005065473, ""p_observed"": 0.8753575502532737, ""prior_probability"": 0.44275132275132273, ""score"": 0.8753575502532737}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.1315726378411125, ""p_observed"": 0.5657863189205563, ""prior_probability"": 0.5572486772486772, ""score"": 0.5657863189205563}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7507151005065473, ""p_observed"": 0.8753575502532737, ""prior_probability"": 0.44275132275132273, ""score"": 0.7507151005065473}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.1315726378411125, ""p_observed"": 0.5657863189205563, ""prior_probability"": 0.5572486772486772, ""score"": 0.1315726378411125}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7507151005065473, ""p_observed"": 0.8753575502532737, ""prior_probability"": 0.44275132275132273, ""score"": -1.0809927092023786}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.1315726378411125, ""p_observed"": 0.5657863189205563, ""prior_probability"": 0.5572486772486772, ""score"": -1.7238212813708462}}"
156,Male,White,gender=Male,<=50K,"{""age"": ""20"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""30""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9931895582070438, ""p_observed"": 0.9965947791035219, ""prior_probability"": 0.3531869020347662, ""score"": 0.9965947791035219}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9799748039209973, ""p_observed"": 0.9899874019604985, ""prior_probability"": 0.6468130979652338, ""score"": 0.9899874019604985}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9931895582070438, ""p_observed"": 0.9965947791035219, ""prior_probability"": 0.3531869020347662, ""score"": 0.9931895582070438}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9799748039209973, ""p_observed"": 0.9899874019604985, ""prior_probability"": 0.6468130979652338, ""score"": 0.9799748039209973}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9931895582070438, ""p_observed"": 0.9965947791035219, ""prior_probability"": 0.3531869020347662, ""score"": -1.047579958360008}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9799748039209973, ""p_observed"": 0.9899874019604985, ""prior_probability"": 0.6468130979652338, ""score"": -0.4558240235279401}}"
157,Female,White,gender=Female,<=50K,"{""age"": ""23"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""30""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9908999187610918, ""p_observed"": 0.995449959380546, ""prior_probability"": 0.44275132275132273, ""score"": 0.995449959380546}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9697212679469898, ""p_observed"": 0.984860633973495, ""prior_probability"": 0.5572486772486772, ""score"": 0.984860633973495}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9908999187610918, ""p_observed"": 0.995449959380546, ""prior_probability"": 0.44275132275132273, ""score"": 0.9908999187610918}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9697212679469898, ""p_observed"": 0.984860633973495, ""prior_probability"": 0.5572486772486772, ""score"": 0.9697212679469898}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9908999187610918, ""p_observed"": 0.995449959380546, ""prior_probability"": 0.44275132275132273, ""score"": -0.823867861865929}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9697212679469898, ""p_observed"": 0.984860633973495, ""prior_probability"": 0.5572486772486772, ""score"": -0.6152539527760358}}"
158,Female,White,gender=Female,<=50K,"{""age"": ""23"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""43""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9572263851804804, ""p_observed"": 0.9786131925902402, ""prior_probability"": 0.4140684410646388, ""score"": 0.9786131925902402}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8918638773497982, ""p_observed"": 0.9459319386748992, ""prior_probability"": 0.5859315589353612, ""score"": 0.9459319386748992}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9572263851804804, ""p_observed"": 0.9786131925902402, ""prior_probability"": 0.4140684410646388, ""score"": 0.9572263851804804}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8918638773497982, ""p_observed"": 0.9459319386748992, ""prior_probability"": 0.5859315589353612, ""score"": 0.8918638773497982}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9572263851804804, ""p_observed"": 0.9786131925902402, ""prior_probability"": 0.4140684410646388, ""score"": -0.9249616405038771}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8918638773497982, ""p_observed"": 0.9459319386748992, ""prior_probability"": 0.5859315589353612, ""score"": -0.6457216077536561}}"
159,Male,White,gender=Male,>50K,"{""age"": ""39"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.5265167493469178, ""p_observed"": 0.23674162532654108, ""prior_probability"": 0.15218508997429306, ""score"": 0.23674162532654108}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.115190375754812, ""p_observed"": 0.557595187877406, ""prior_probability"": 0.847814910025707, ""score"": 0.557595187877406}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.5265167493469178, ""p_observed"": 0.23674162532654108, ""prior_probability"": 0.15218508997429306, ""score"": -0.5265167493469178}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.115190375754812, ""p_observed"": 0.557595187877406, ""prior_probability"": 0.847814910025707, ""score"": 0.115190375754812}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.5265167493469178, ""p_observed"": 0.23674162532654108, ""prior_probability"": 0.15218508997429306, ""score"": -4.764229643789176}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.115190375754812, ""p_observed"": 0.557595187877406, ""prior_probability"": 0.847814910025707, ""score"": -1.3333370327631537}}"
160,Female,White,gender=Female,<=50K,"{""age"": ""32"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""37""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9139503513939667, ""p_observed"": 0.9569751756969834, ""prior_probability"": 0.3531869020347662, ""score"": 0.9569751756969834}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7908716602815087, ""p_observed"": 0.8954358301407543, ""prior_probability"": 0.6468130979652338, ""score"": 0.8954358301407543}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9139503513939667, ""p_observed"": 0.9569751756969834, ""prior_probability"": 0.3531869020347662, ""score"": 0.9139503513939667}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7908716602815087, ""p_observed"": 0.8954358301407543, ""prior_probability"": 0.6468130979652338, ""score"": 0.7908716602815087}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9139503513939667, ""p_observed"": 0.9569751756969834, ""prior_probability"": 0.3531869020347662, ""score"": -1.1287135497991152}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7908716602815087, ""p_observed"": 0.8954358301407543, ""prior_probability"": 0.6468130979652338, ""score"": -0.6565873374405813}}"
161,Female,White,gender=Female,<=50K,"{""age"": ""42"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""45""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6560931969225023, ""p_observed"": 0.8280465984612512, ""prior_probability"": 0.44275132275132273, ""score"": 0.8280465984612512}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.07196700094540154, ""p_observed"": 0.5359835004727007, ""prior_probability"": 0.5572486772486772, ""score"": 0.5359835004727007}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6560931969225023, ""p_observed"": 0.8280465984612512, ""prior_probability"": 0.44275132275132273, ""score"": 0.6560931969225023}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.07196700094540154, ""p_observed"": 0.5359835004727007, ""prior_probability"": 0.5572486772486772, ""score"": 0.07196700094540154}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.6560931969225023, ""p_observed"": 0.8280465984612512, ""prior_probability"": 0.44275132275132273, ""score"": -1.1921187104342277}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.07196700094540154, ""p_observed"": 0.5359835004727007, ""prior_probability"": 0.5572486772486772, ""score"": -1.8320474826021684}}"
162,Female,Black,gender=Female,<=50K,"{""age"": ""35"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""Black"", ""hours-per-week"": ""36""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.966909495846608, ""p_observed"": 0.983454747923304, ""prior_probability"": 0.3531869020347662, ""score"": 0.983454747923304}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.773413218659169, ""p_observed"": 0.8867066093295846, ""prior_probability"": 0.6468130979652338, ""score"": 0.8867066093295846}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.966909495846608, ""p_observed"": 0.983454747923304, ""prior_probability"": 0.3531869020347662, ""score"": 0.966909495846608}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.773413218659169, ""p_observed"": 0.8867066093295846, ""prior_probability"": 0.6468130979652338, ""score"": 0.773413218659169}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.966909495846608, ""p_observed"": 0.983454747923304, ""prior_probability"": 0.3531869020347662, ""score"": -1.0741252015949303}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.773413218659169, ""p_observed"": 0.8867066093295846, ""prior_probability"": 0.6468130979652338, ""score"": -0.6761801386202815}}"
163,Female,White,gender=Female,<=50K,"{""age"": ""34"", ""education"": ""Assoc-voc"", ""educational-num"": ""11"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Assoc-voc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6845973448655158, ""p_observed"": 0.8422986724327579, ""prior_probability"": 0.40348837209302324, ""score"": 0.8422986724327579}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5012075747658948, ""p_observed"": 0.7506037873829474, ""prior_probability"": 0.5965116279069768, ""score"": 0.7506037873829474}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6845973448655158, ""p_observed"": 0.8422986724327579, ""prior_probability"": 0.40348837209302324, ""score"": 0.6845973448655158}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5012075747658948, ""p_observed"": 0.7506037873829474, ""prior_probability"": 0.5965116279069768, ""score"": 0.5012075747658948}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.6845973448655158, ""p_observed"": 0.8422986724327579, ""prior_probability"": 0.40348837209302324, ""score"": -1.2508488288680601}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5012075747658948, ""p_observed"": 0.7506037873829474, ""prior_probability"": 0.5965116279069768, ""score"": -1.090411237050109}}"
164,Male,White,gender=Male,<=50K,"{""age"": ""23"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9598018188273328, ""p_observed"": 0.9799009094136666, ""prior_probability"": 0.3531869020347662, ""score"": 0.9799009094136666}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9282016009496926, ""p_observed"": 0.964100800474846, ""prior_probability"": 0.6468130979652338, ""score"": 0.964100800474846}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9598018188273328, ""p_observed"": 0.9799009094136666, ""prior_probability"": 0.3531869020347662, ""score"": 0.9598018188273328}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9282016009496926, ""p_observed"": 0.964100800474846, ""prior_probability"": 0.6468130979652338, ""score"": 0.9282016009496926}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9598018188273328, ""p_observed"": 0.9799009094136666, ""prior_probability"": 0.3531869020347662, ""score"": -1.081365545192657}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9282016009496926, ""p_observed"": 0.964100800474846, ""prior_probability"": 0.6468130979652338, ""score"": -0.508816751134508}}"
165,Female,Black,gender=Female,>50K,"{""age"": ""45"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""Black"", ""hours-per-week"": ""60""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.8515409921285423, ""p_observed"": 0.07422950393572889, ""prior_probability"": 0.129565816678153, ""score"": 0.07422950393572889}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.19187504686156615, ""p_observed"": 0.40406247656921696, ""prior_probability"": 0.870434183321847, ""score"": 0.40406247656921696}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.8515409921285423, ""p_observed"": 0.07422950393572889, ""prior_probability"": 0.129565816678153, ""score"": -0.8515409921285423}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.19187504686156615, ""p_observed"": 0.40406247656921696, ""prior_probability"": 0.870434183321847, ""score"": -0.19187504686156615}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.8515409921285423, ""p_observed"": 0.07422950393572889, ""prior_probability"": 0.129565816678153, ""score"": -7.244753451404992}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.19187504686156615, ""p_observed"": 0.40406247656921696, ""prior_probability"": 0.870434183321847, ""score"": -1.9511346665416547}}"
166,Male,White,gender=Male,>50K,"{""age"": ""29"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""45""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.8147732347734093, ""p_observed"": 0.09261338261329514, ""prior_probability"": 0.1390946502057613, ""score"": 0.09261338261329514}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.6418697066866011, ""p_observed"": 0.17906514665669934, ""prior_probability"": 0.8609053497942387, ""score"": 0.17906514665669934}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.8147732347734093, ""p_observed"": 0.09261338261329514, ""prior_probability"": 0.1390946502057613, ""score"": -0.8147732347734093}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.6418697066866011, ""p_observed"": 0.17906514665669934, ""prior_probability"": 0.8609053497942387, ""score"": -0.6418697066866011}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.8147732347734093, ""p_observed"": 0.09261338261329514, ""prior_probability"": 0.1390946502057613, ""score"": -6.7312438950719224}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.6418697066866011, ""p_observed"": 0.17906514665669934, ""prior_probability"": 0.8609053497942387, ""score"": -3.589781894252839}}"
