age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
57,Self-emp-inc,180211,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,50,Taiwan,>50K
26,Private,31558,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,90,United-States,>50K
44,Self-emp-not-inc,98106,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,165503,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,65,United-States,<=50K
90,Private,46786,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,9386,0,15,United-States,>50K
39,Private,325374,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Private,456236,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
54,Private,225307,11th,7,Divorced,Craft-repair,Own-child,White,Female,0,0,50,United-States,>50K
25,Private,262778,Masters,14,Never-married,Other-service,Not-in-family,White,Female,0,0,37,United-States,<=50K
33,Private,323811,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,55,United-States,<=50K
36,Self-emp-not-inc,48160,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
53,Private,155963,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,<=50K
53,Private,178356,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,2407,0,99,United-States,<=50K
46,Private,154940,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
61,Private,355645,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,20,Trinadad&Tobago,<=50K
39,Private,235259,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
