sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
0,Male,White,gender=Male,<=50K,"{""age"": ""22"", ""workclass"": ""Private"", ""education"": ""10th"", ""educational-num"": ""6"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""30"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": 0.9869258098942282}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": 0.9625357674873453}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": 0.9738516197884565}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": 0.9250715349746907}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": -1.127865661397936}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": -0.4803701550260806}}"
278,Male,White,gender=Male,>50K,"{""age"": ""47"", ""workclass"": ""Private"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""capital-gain"": ""15024"", ""capital-loss"": ""0"", ""hours-per-week"": ""50"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Bachelors | Private,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5727615804897588, ""p_observed"": 0.7863807902448795, ""prior_probability"": 0.15218508997429306, ""score"": 0.7863807902448795}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8333214786981674, ""p_observed"": 0.9166607393490838, ""prior_probability"": 0.847814910025707, ""score"": 0.9166607393490838}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5727615804897588, ""p_observed"": 0.7863807902448795, ""prior_probability"": 0.15218508997429306, ""score"": 0.5727615804897588}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8333214786981674, ""p_observed"": 0.9166607393490838, ""prior_probability"": 0.847814910025707, ""score"": 0.8333214786981674}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.5727615804897588, ""p_observed"": 0.7863807902448795, ""prior_probability"": 0.15218508997429306, ""score"": -2.3632860775450233}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8333214786981674, ""p_observed"": 0.9166607393490838, ""prior_probability"": 0.847814910025707, ""score"": -0.3391286198432905}}"
279,Male,White,gender=Male,<=50K,"{""age"": ""22"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""35"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9494907007018587, ""p_observed"": 0.9747453503509294, ""prior_probability"": 0.3531869020347662, ""score"": 0.9747453503509294}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9014847298258201, ""p_observed"": 0.95074236491291, ""prior_probability"": 0.6468130979652338, ""score"": 0.95074236491291}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9494907007018587, ""p_observed"": 0.9747453503509294, ""prior_probability"": 0.3531869020347662, ""score"": 0.9494907007018587}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9014847298258201, ""p_observed"": 0.95074236491291, ""prior_probability"": 0.6468130979652338, ""score"": 0.9014847298258201}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9494907007018587, ""p_observed"": 0.9747453503509294, ""prior_probability"": 0.3531869020347662, ""score"": -1.091915937096227}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9014847298258201, ""p_observed"": 0.95074236491291, ""prior_probability"": 0.6468130979652338, ""score"": -0.536722226673851}}"
280,Male,White,gender=Male,<=50K,"{""age"": ""35"", ""workclass"": ""Self-emp-not-inc"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""99"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Self-emp-not-inc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.756150150767757, ""p_observed"": 0.8780750753838784, ""prior_probability"": 0.3531869020347662, ""score"": 0.8780750753838784}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5281238207050749, ""p_observed"": 0.7640619103525376, ""prior_probability"": 0.6468130979652338, ""score"": 0.7640619103525376}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.756150150767757, ""p_observed"": 0.8780750753838784, ""prior_probability"": 0.3531869020347662, ""score"": 0.756150150767757}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5281238207050749, ""p_observed"": 0.7640619103525376, ""prior_probability"": 0.6468130979652338, ""score"": 0.5281238207050749}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.756150150767757, ""p_observed"": 0.8780750753838784, ""prior_probability"": 0.3531869020347662, ""score"": -1.3008042581099803}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5281238207050749, ""p_observed"": 0.7640619103525376, ""prior_probability"": 0.6468130979652338, ""score"": -0.9739108182859183}}"
281,Male,White,gender=Male,<=50K,"{""age"": ""20"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""30"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9532272841657956, ""p_observed"": 0.9766136420828978, ""prior_probability"": 0.44275132275132273, ""score"": 0.9766136420828978}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8975012403989324, ""p_observed"": 0.9487506201994661, ""prior_probability"": 0.5572486772486772, ""score"": 0.9487506201994661}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9532272841657956, ""p_observed"": 0.9766136420828978, ""prior_probability"": 0.44275132275132273, ""score"": 0.9532272841657956}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8975012403989324, ""p_observed"": 0.9487506201994661, ""prior_probability"": 0.5572486772486772, ""score"": 0.8975012403989324}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9532272841657956, ""p_observed"": 0.9766136420828978, ""prior_probability"": 0.44275132275132273, ""score"": -0.8620753317343551}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8975012403989324, ""p_observed"": 0.9487506201994661, ""prior_probability"": 0.5572486772486772, ""score"": -0.6899622735732017}}"
282,Male,White,gender=Male,<=50K,"{""age"": ""38"", ""workclass"": ""Private"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""capital-gain"": ""2202"", ""capital-loss"": ""0"", ""hours-per-week"": ""45"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Bachelors | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.4549296054445815, ""p_observed"": 0.7274648027222909, ""prior_probability"": 0.4140684410646388, ""score"": 0.7274648027222909}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.1618616256423745, ""p_observed"": 0.4190691871788127, ""prior_probability"": 0.5859315589353612, ""score"": 0.4190691871788127}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.4549296054445815, ""p_observed"": 0.7274648027222909, ""prior_probability"": 0.4140684410646388, ""score"": 0.4549296054445815}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.1618616256423745, ""p_observed"": 0.4190691871788127, ""prior_probability"": 0.5859315589353612, ""score"": -0.1618616256423745}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.4549296054445815, ""p_observed"": 0.7274648027222909, ""prior_probability"": 0.4140684410646388, ""score"": -1.5181033267281276}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.1618616256423745, ""p_observed"": 0.4190691871788127, ""prior_probability"": 0.5859315589353612, ""score"": -2.2739907861712583}}"
283,Male,White,gender=Male,<=50K,"{""age"": ""46"", ""workclass"": ""Private"", ""education"": ""7th-8th"", ""educational-num"": ""4"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 7th-8th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8862673387923565, ""p_observed"": 0.9431336693961783, ""prior_probability"": 0.2653061224489796, ""score"": 0.9431336693961783}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7063037028676014, ""p_observed"": 0.8531518514338006, ""prior_probability"": 0.7346938775510204, ""score"": 0.8531518514338006}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8862673387923565, ""p_observed"": 0.9431336693961783, ""prior_probability"": 0.2653061224489796, ""score"": 0.8862673387923565}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7063037028676014, ""p_observed"": 0.8531518514338006, ""prior_probability"": 0.7346938775510204, ""score"": 0.7063037028676014}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8862673387923565, ""p_observed"": 0.9431336693961783, ""prior_probability"": 0.2653061224489796, ""score"": -1.4439654552482186}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7063037028676014, ""p_observed"": 0.8531518514338006, ""prior_probability"": 0.7346938775510204, ""score"": -0.6259368134465108}}"
284,Female,White,gender=Female,>50K,"{""age"": ""46"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""7688"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | HS-grad | Private,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.3848240103713727, ""p_observed"": 0.6924120051856864, ""prior_probability"": 0.129565816678153, ""score"": 0.6924120051856864}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5894455746208452, ""p_observed"": 0.7947227873104227, ""prior_probability"": 0.870434183321847, ""score"": 0.7947227873104227}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.3848240103713727, ""p_observed"": 0.6924120051856864, ""prior_probability"": 0.129565816678153, ""score"": 0.3848240103713727}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5894455746208452, ""p_observed"": 0.7947227873104227, ""prior_probability"": 0.870434183321847, ""score"": 0.5894455746208452}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.3848240103713727, ""p_observed"": 0.6924120051856864, ""prior_probability"": 0.129565816678153, ""score"": -2.7787145246910896}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5894455746208452, ""p_observed"": 0.7947227873104227, ""prior_probability"": 0.870434183321847, ""score"": -0.5982869712199577}}"
285,Female,White,gender=Female,<=50K,"{""age"": ""22"", ""workclass"": ""Private"", ""education"": ""Assoc-acdm"", ""educational-num"": ""12"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""15"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Assoc-acdm | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9084861986628736, ""p_observed"": 0.9542430993314367, ""prior_probability"": 0.4611801242236025, ""score"": 0.9542430993314367}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8448352339959645, ""p_observed"": 0.9224176169979824, ""prior_probability"": 0.5388198757763976, ""score"": 0.9224176169979824}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9084861986628736, ""p_observed"": 0.9542430993314367, ""prior_probability"": 0.4611801242236025, ""score"": 0.9084861986628736}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8448352339959645, ""p_observed"": 0.9224176169979824, ""prior_probability"": 0.5388198757763976, ""score"": 0.8448352339959645}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9084861986628736, ""p_observed"": 0.9542430993314367, ""prior_probability"": 0.4611801242236025, ""score"": -0.8676402250878504}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8448352339959645, ""p_observed"": 0.9224176169979824, ""prior_probability"": 0.5388198757763976, ""score"": -0.7798883684025506}}"
286,Male,White,gender=Male,<=50K,"{""age"": ""18"", ""workclass"": ""Private"", ""education"": ""11th"", ""educational-num"": ""7"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 11th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9658444601634785, ""p_observed"": 0.9829222300817392, ""prior_probability"": 0.3555070883315158, ""score"": 0.9829222300817392}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9236165581271286, ""p_observed"": 0.9618082790635644, ""prior_probability"": 0.6444929116684842, ""score"": 0.9618082790635644}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9658444601634785, ""p_observed"": 0.9829222300817392, ""prior_probability"": 0.3555070883315158, ""score"": 0.9658444601634785}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9236165581271286, ""p_observed"": 0.9618082790635644, ""prior_probability"": 0.6444929116684842, ""score"": 0.9236165581271286}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9658444601634785, ""p_observed"": 0.9829222300817392, ""prior_probability"": 0.3555070883315158, ""score"": -1.0686606445613294}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9236165581271286, ""p_observed"": 0.9618082790635644, ""prior_probability"": 0.6444929116684842, ""score"": -0.5171717394320869}}"
287,Male,White,gender=Male,<=50K,"{""age"": ""47"", ""workclass"": ""Private"", ""education"": ""Preschool"", ""educational-num"": ""1"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""25"", ""native-country"": ""El-Salvador""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Preschool | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8620749909615234, ""p_observed"": 0.9310374954807615, ""prior_probability"": 0.19047619047619047, ""score"": 0.9310374954807615}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7542971459721688, ""p_observed"": 0.8771485729860844, ""prior_probability"": 0.8095238095238095, ""score"": 0.8771485729860844}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8620749909615234, ""p_observed"": 0.9310374954807615, ""prior_probability"": 0.19047619047619047, ""score"": 0.8620749909615234}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7542971459721688, ""p_observed"": 0.8771485729860844, ""prior_probability"": 0.8095238095238095, ""score"": 0.7542971459721688}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8620749909615234, ""p_observed"": 0.9310374954807615, ""prior_probability"": 0.19047619047619047, ""score"": -1.8011395328048057}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7542971459721688, ""p_observed"": 0.8771485729860844, ""prior_probability"": 0.8095238095238095, ""score"": -0.4734668746349016}}"
288,Male,White,gender=Male,<=50K,"{""age"": ""53"", ""workclass"": ""Private"", ""education"": ""7th-8th"", ""educational-num"": ""4"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 7th-8th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8874923049387464, ""p_observed"": 0.9437461524693731, ""prior_probability"": 0.2653061224489796, ""score"": 0.9437461524693731}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7063037028676014, ""p_observed"": 0.8531518514338006, ""prior_probability"": 0.7346938775510204, ""score"": 0.8531518514338006}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8874923049387464, ""p_observed"": 0.9437461524693731, ""prior_probability"": 0.2653061224489796, ""score"": 0.8874923049387464}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7063037028676014, ""p_observed"": 0.8531518514338006, ""prior_probability"": 0.7346938775510204, ""score"": 0.7063037028676014}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8874923049387464, ""p_observed"": 0.9437461524693731, ""prior_probability"": 0.2653061224489796, ""score"": -1.4426670512108044}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7063037028676014, ""p_observed"": 0.8531518514338006, ""prior_probability"": 0.7346938775510204, ""score"": -0.6259368134465108}}"
289,Female,White,gender=Female,<=50K,"{""age"": ""73"", ""workclass"": ""State-gov"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | State-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.816261374858857, ""p_observed"": 0.9081306874294285, ""prior_probability"": 0.3531869020347662, ""score"": 0.9081306874294285}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5662775059718095, ""p_observed"": 0.7831387529859047, ""prior_probability"": 0.6468130979652338, ""score"": 0.7831387529859047}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.816261374858857, ""p_observed"": 0.9081306874294285, ""prior_probability"": 0.3531869020347662, ""score"": 0.816261374858857}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5662775059718095, ""p_observed"": 0.7831387529859047, ""prior_probability"": 0.6468130979652338, ""score"": 0.5662775059718095}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.816261374858857, ""p_observed"": 0.9081306874294285, ""prior_probability"": 0.3531869020347662, ""score"": -1.23349185834788}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5662775059718095, ""p_observed"": 0.7831387529859047, ""prior_probability"": 0.6468130979652338, ""score"": -0.9245886846982875}}"
290,Male,White,gender=Male,>50K,"{""age"": ""25"", ""workclass"": ""Private"", ""education"": ""Assoc-voc"", ""educational-num"": ""11"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""65"", ""native-country"": ""Canada""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Assoc-voc | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7803997509007683, ""p_observed"": 0.10980012454961582, ""prior_probability"": 0.18211920529801323, ""score"": 0.10980012454961582}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.6419671084831166, ""p_observed"": 0.17901644575844167, ""prior_probability"": 0.8178807947019867, ""score"": 0.17901644575844167}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7803997509007683, ""p_observed"": 0.10980012454961582, ""prior_probability"": 0.18211920529801323, ""score"": -0.7803997509007683}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.6419671084831166, ""p_observed"": 0.17901644575844167, ""prior_probability"": 0.8178807947019867, ""score"": -0.6419671084831166}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.7803997509007683, ""p_observed"": 0.10980012454961582, ""prior_probability"": 0.18211920529801323, ""score"": -6.121281063293787}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.6419671084831166, ""p_observed"": 0.17901644575844167, ""prior_probability"": 0.8178807947019867, ""score"": -3.6415938839793243}}"
291,Male,White,gender=Male,<=50K,"{""age"": ""24"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""45"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8798832141158237, ""p_observed"": 0.9399416070579119, ""prior_probability"": 0.44275132275132273, ""score"": 0.9399416070579119}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7599119405287205, ""p_observed"": 0.8799559702643602, ""prior_probability"": 0.5572486772486772, ""score"": 0.8799559702643602}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8798832141158237, ""p_observed"": 0.9399416070579119, ""prior_probability"": 0.44275132275132273, ""score"": 0.8798832141158237}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7599119405287205, ""p_observed"": 0.8799559702643602, ""prior_probability"": 0.5572486772486772, ""score"": 0.7599119405287205}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8798832141158237, ""p_observed"": 0.9399416070579119, ""prior_probability"": 0.44275132275132273, ""score"": -0.9386220663405929}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7599119405287205, ""p_observed"": 0.8799559702643602, ""prior_probability"": 0.5572486772486772, ""score"": -0.8405104935357668}}"
292,Male,White,gender=Male,<=50K,"{""age"": ""50"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""44"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7134685193145045, ""p_observed"": 0.8567342596572521, ""prior_probability"": 0.44275132275132273, ""score"": 0.8567342596572521}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.28587051372986955, ""p_observed"": 0.6429352568649348, ""prior_probability"": 0.5572486772486772, ""score"": 0.6429352568649348}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7134685193145045, ""p_observed"": 0.8567342596572521, ""prior_probability"": 0.44275132275132273, ""score"": 0.7134685193145045}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.28587051372986955, ""p_observed"": 0.6429352568649348, ""prior_probability"": 0.5572486772486772, ""score"": 0.28587051372986955}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7134685193145045, ""p_observed"": 0.8567342596572521, ""prior_probability"": 0.44275132275132273, ""score"": -1.1240019958429601}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.28587051372986955, ""p_observed"": 0.6429352568649348, ""prior_probability"": 0.5572486772486772, ""score"": -1.4681661783956863}}"
293,Male,Black,gender=Male,>50K,"{""age"": ""36"", ""workclass"": ""Private"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""Black"", ""capital-gain"": ""7298"", ""capital-loss"": ""0"", ""hours-per-week"": ""36"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Bachelors | Private,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.25884671878265064, ""p_observed"": 0.6294233593913253, ""prior_probability"": 0.15218508997429306, ""score"": 0.6294233593913253}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5694538563959086, ""p_observed"": 0.7847269281979542, ""prior_probability"": 0.847814910025707, ""score"": 0.7847269281979542}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.25884671878265064, ""p_observed"": 0.6294233593913253, ""prior_probability"": 0.15218508997429306, ""score"": 0.25884671878265064}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5694538563959086, ""p_observed"": 0.7847269281979542, ""prior_probability"": 0.847814910025707, ""score"": 0.5694538563959086}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.25884671878265064, ""p_observed"": 0.6294233593913253, ""prior_probability"": 0.15218508997429306, ""score"": -2.8085601643188367}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5694538563959086, ""p_observed"": 0.7847269281979542, ""prior_probability"": 0.847814910025707, ""score"": -0.6499319012649856}}"
